frame	x1	y1	x2	y2	confidence	cluster
696	-0.0267	-0.5	0.042	-0.4173	0.2889	-1
697	-0.0795	0.4107	-0.0426	0.4991	0.7106	-1
697	-0.0567	0.0501	-0.0181	0.1051	0.646	-1
697	0.0292	-0.2123	0.125	-0.1074	0.5889	-1
697	-0.2774	-0.0621	0.3654	0.4983	0.5379	-1
697	0.0562	-0.3057	0.1213	-0.2343	0.3213	-1
697	-0.0321	-0.5	0.0365	-0.4208	0.2751	-1
698	-0.0864	0.4069	-0.0478	0.4985	0.7558	-1
698	0.0233	-0.2177	0.1226	-0.1122	0.6855	-1
698	-0.2527	-0.0666	0.364	0.4976	0.5603	-1
698	-0.0616	0.0486	-0.025	0.1022	0.5103	-1
698	-0.2316	0.4161	-0.2147	0.4556	0.2605	-1
699	-0.0864	0.4069	-0.0478	0.4985	0.754	-1
699	0.0233	-0.2177	0.1227	-0.1122	0.6845	-1
699	-0.2524	-0.0665	0.364	0.4977	0.5678	-1
699	-0.0616	0.0486	-0.025	0.1022	0.5107	-1
699	-0.2316	0.4161	-0.2147	0.4556	0.2579	-1
755	-0.0639	0.1826	0.002	0.4947	0.4903	-1
761	-0.0635	0.1791	0.0092	0.4903	0.4448	-1
762	-0.064	0.1781	0.008	0.4922	0.3427	-1
763	-0.0639	0.1782	0.0079	0.4922	0.3351	-1
769	-0.0635	0.1745	0.0093	0.4936	0.2503	-1
770	-0.0636	0.174	0.0093	0.4935	0.3325	-1
771	-0.0636	0.1729	0.0104	0.4934	0.4041	-1
772	-0.0639	0.1725	0.0099	0.493	0.267	-1
773	-0.0638	0.1725	0.0099	0.493	0.2699	-1
775	-0.0636	0.1718	0.0106	0.4929	0.2856	-1
797	-0.3478	-0.4617	-0.0088	0.0474	0.8981	-1
798	-0.3446	-0.4729	-0.0014	0.0289	0.7778	-1
799	-0.344	-0.4808	0.0003	0.0193	0.8691	-1
799	0.412	-0.1684	0.4678	-0.0487	0.4521	-1
800	-0.3476	-0.4807	-0.0018	0.0252	0.868	-1
800	0.412	-0.1681	0.4675	-0.0481	0.5013	-1
801	-0.3481	-0.4786	-0.0005	0.0159	0.8575	-1
802	-0.3398	-0.469	0.0037	0.0173	0.865	-1
802	-0.2482	-0.1449	-0.2031	0.0022	0.2696	-1
803	-0.3399	-0.469	0.0038	0.0167	0.8628	-1
803	-0.2482	-0.145	-0.2031	0.0021	0.2693	-1
804	-0.3496	-0.4583	0.0062	0.0313	0.8625	-1
805	-0.3476	-0.461	0.0081	0.0252	0.8627	-1
806	-0.3457	-0.4659	0.0103	0.0162	0.9155	-1
807	-0.3464	-0.4785	0.0116	0.0035	0.9262	-1
808	-0.3464	-0.4784	0.0116	0.0037	0.9266	-1
809	-0.345	-0.4816	0.0109	-0.0001	0.92	-1
810	-0.3432	-0.4926	0.0143	-0.011	0.9245	-1
810	-0.2435	-0.137	-0.1986	0.0094	0.6175	-1
811	-0.3433	-0.4927	0.0142	-0.0108	0.9241	-1
811	-0.2435	-0.137	-0.1986	0.0094	0.6045	-1
812	-0.3346	-0.4926	0.0158	-0.0163	0.9235	-1
812	-0.2423	-0.1369	-0.1972	0.0091	0.6411	-1
813	-0.3294	-0.4969	0.0169	-0.016	0.9331	-1
813	-0.2419	-0.1375	-0.1967	0.0087	0.6998	-1
813	0.423	-0.167	0.4768	-0.0444	0.4051	-1
814	-0.3187	-0.4952	0.0228	-0.0183	0.9319	-1
814	-0.2402	-0.1386	-0.1951	0.0088	0.6368	-1
814	0.4231	-0.1678	0.4979	-0.0366	0.2615	-1
814	0.4245	-0.1678	0.4794	-0.0437	0.2518	-1
815	-0.3253	-0.4973	0.0211	-0.0125	0.9314	-1
815	-0.2388	-0.1355	-0.1938	0.0111	0.5135	-1
816	-0.3234	-0.4964	0.0259	-0.0135	0.9256	-1
816	-0.236	-0.1316	-0.1916	0.0134	0.6332	-1
816	0.2968	0.1003	0.4058	0.1746	0.319	-1
817	-0.3302	-0.496	0.0258	-0.0106	0.9197	-1
817	-0.2341	-0.1309	-0.1903	0.0137	0.7093	-1
818	-0.3302	-0.496	0.0262	-0.0103	0.9197	-1
818	-0.2341	-0.1309	-0.1903	0.0137	0.7079	-1
819	-0.3305	-0.4947	0.0268	-0.0094	0.9183	-1
819	-0.2319	-0.1292	-0.1877	0.0171	0.7144	-1
820	-0.3284	-0.4935	0.0256	-0.0079	0.9202	-1
820	-0.2309	-0.1267	-0.1854	0.02	0.7541	-1
820	0.3027	0.1072	0.4084	0.1823	0.3196	-1
821	-0.3246	-0.4915	0.0309	-0.0056	0.8866	-1
821	-0.2295	-0.1255	-0.1831	0.0245	0.7253	-1
822	-0.3207	-0.4933	0.0323	-0.0068	0.9071	-1
822	-0.2281	-0.1234	-0.1815	0.0266	0.7274	-1
823	-0.3207	-0.4933	0.0322	-0.0068	0.9077	-1
823	-0.2281	-0.1234	-0.1815	0.0266	0.7253	-1
824	-0.3138	-0.4952	0.0301	-0.0125	0.9051	-1
824	-0.2259	-0.1201	-0.1795	0.0301	0.728	-1
824	0.3024	0.1163	0.4243	0.1917	0.2602	-1
825	-0.3185	-0.4919	0.033	-0.0064	0.9201	-1
825	-0.2245	-0.1132	-0.178	0.035	0.6612	-1
826	-0.3142	-0.4909	0.033	-0.0157	0.91	-1
826	-0.2222	-0.1059	-0.1763	0.0408	0.7166	-1
827	-0.3143	-0.4908	0.0328	-0.016	0.9096	-1
827	-0.2222	-0.1059	-0.1763	0.0408	0.7161	-1
828	-0.3134	-0.4895	0.0401	-0.0108	0.9018	-1
828	-0.2213	-0.1007	-0.1754	0.0441	0.6809	-1
829	-0.3078	-0.4911	0.0489	-0.0092	0.9004	-1
829	-0.2179	-0.099	-0.1723	0.0481	0.6463	-1
830	-0.314	-0.489	0.0431	0.0057	0.8984	-1
830	-0.2178	-0.0924	-0.1715	0.0555	0.7531	-1
831	-0.2947	-0.4836	0.0509	0.0007	0.8788	-1
831	-0.2154	-0.0991	-0.1687	0.0654	0.7369	-1
832	-0.296	-0.4927	0.0483	-0.0111	0.8544	-1
832	-0.2139	-0.076	-0.1671	0.0706	0.7589	-1
833	-0.296	-0.4927	0.0482	-0.0106	0.8536	-1
833	-0.2138	-0.076	-0.1671	0.0706	0.7595	-1
834	-0.2917	-0.4922	0.0493	0.0227	0.8582	-1
834	-0.2118	-0.0698	-0.1655	0.0826	0.8131	-1
834	0.3604	-0.1249	0.4991	0.0613	0.3406	-1
835	-0.2923	-0.4927	0.0507	0.0242	0.8501	-1
835	-0.2119	-0.0698	-0.1655	0.0825	0.8118	-1
835	0.3597	-0.126	0.4992	0.061	0.3419	-1
836	-0.2107	-0.0616	-0.1642	0.0916	0.7792	-1
836	-0.2969	-0.4925	0.0553	0.0429	0.7787	-1
837	-0.2914	-0.4921	0.0606	0.0484	0.8083	-1
837	-0.2095	-0.0551	-0.1623	0.0986	0.7571	-1
838	-0.2917	-0.4893	0.0536	0.0504	0.787	-1
838	-0.209	-0.0462	-0.161	0.1034	0.7678	-1
838	0.3472	-0.3636	0.4985	0.0801	0.4125	-1
839	-0.2916	-0.4891	0.0524	0.0489	0.7891	-1
839	-0.209	-0.0462	-0.161	0.1034	0.7709	-1
839	0.3471	-0.3636	0.4985	0.0801	0.4225	-1
840	-0.2891	-0.4876	0.051	0.0221	0.8463	-1
840	-0.2068	-0.0432	-0.1587	0.1083	0.758	-1
840	0.3469	-0.3574	0.4985	0.088	0.6155	-1
841	-0.292	-0.4876	0.0492	0.0196	0.8272	-1
841	-0.2061	-0.0388	-0.1578	0.1158	0.8045	-1
841	0.3506	-0.3494	0.4984	0.0918	0.5213	-1
842	-0.288	-0.4823	0.0443	-0.0042	0.8296	-1
842	-0.2049	-0.034	-0.1568	0.1236	0.7969	-1
842	0.3496	-0.3406	0.4984	0.0962	0.3607	-1
843	-0.2045	-0.0255	-0.1555	0.1298	0.8108	-1
843	-0.2886	-0.4856	0.0426	-0.0345	0.7973	-1
844	-0.2045	-0.0255	-0.1555	0.1298	0.8102	-1
844	-0.2886	-0.4855	0.0427	-0.0344	0.8001	-1
845	-0.2037	-0.0202	-0.1546	0.1346	0.8273	-1
845	-0.2944	-0.4789	0.0463	0.0229	0.4736	-1
845	-0.2952	-0.4776	0.1272	0.111	0.3168	-1
846	-0.2029	-0.0142	-0.1542	0.1444	0.8036	-1
846	-0.3034	-0.4866	0.0436	0.0213	0.4608	-1
846	-0.1845	-0.0834	-0.1549	-0.0081	0.3705	-1
847	-0.2017	-0.01	-0.1532	0.1474	0.7923	-1
847	-0.3083	-0.4611	0.0905	0.1054	0.6984	-1
847	-0.1821	-0.0789	-0.1538	-0.0049	0.2641	-1
848	-0.2009	-0.0061	-0.153	0.1525	0.8058	-1
848	-0.2567	-0.4895	0.081	0.137	0.3953	-1
848	-0.1825	-0.075	-0.154	0.0009	0.2939	-1
849	-0.2009	-0.0061	-0.153	0.1525	0.8048	-1
849	-0.2602	-0.4895	0.0808	0.1373	0.3969	-1
849	-0.1825	-0.075	-0.154	0.0009	0.2907	-1
850	-0.2004	0.0005	-0.1522	0.1571	0.7734	-1
850	-0.2494	-0.4871	0.0561	0.1312	0.4695	-1
851	-0.1996	0.0051	-0.1512	0.1616	0.7291	-1
851	-0.2436	-0.4847	0.1047	0.1426	0.4674	-1
852	-0.1992	0.0101	-0.1513	0.1659	0.7779	-1
852	-0.2445	-0.4871	0.0469	0.0422	0.4799	-1
853	-0.1978	0.0162	-0.1505	0.1748	0.8376	-1
853	-0.2421	-0.4818	0.1481	0.1584	0.6702	-1
853	-0.1803	-0.0513	-0.1511	0.0241	0.4439	-1
854	-0.1966	0.0236	-0.1489	0.1876	0.7702	-1
854	-0.2392	-0.4148	0.1138	0.14	0.2867	-1
855	-0.1965	0.0361	-0.1469	0.194	0.7116	-1
855	-0.1877	-0.4576	0.1703	0.2678	0.4809	-1
855	0.3463	-0.2707	0.499	0.1833	0.2543	-1
856	-0.1867	-0.5	0.1968	0.1942	0.8228	-1
856	-0.2018	0.0445	-0.1477	0.2139	0.4253	-1
857	-0.1743	-0.5	0.2121	0.1956	0.8546	-1
857	-0.1987	0.0512	-0.1451	0.2141	0.5579	-1
858	-0.1743	-0.5	0.2122	0.1957	0.8576	-1
858	-0.1986	0.0512	-0.1451	0.2142	0.5532	-1
859	-0.1942	0.0557	-0.1444	0.2132	0.6423	-1
859	-0.1552	-0.5	0.155	-0.1591	0.5217	-1
859	0.1047	-0.1638	0.2242	0.1755	0.3003	-1
860	-0.1942	0.0558	-0.1445	0.2132	0.6397	-1
860	-0.1553	-0.5	0.153	-0.1601	0.5368	-1
860	0.1047	-0.1638	0.2242	0.1761	0.2975	-1
861	-0.1976	0.0604	-0.1444	0.2192	0.6984	-1
861	-0.139	-0.5	0.2238	0.1814	0.5282	-1
861	0.3348	0.0407	0.3542	0.1399	0.396	-1
861	-0.4989	0.2739	0.19	0.4973	0.2977	-1
862	-0.1224	-0.4994	0.2279	0.1754	0.9201	-1
862	-0.1927	0.0693	-0.1434	0.2271	0.8024	-1
863	-0.13	-0.5	0.2243	0.1896	0.7206	-1
863	0.102	-0.2121	0.2246	0.1878	0.5815	-1
863	-0.129	-0.5	0.1359	-0.2078	0.3393	-1
864	-0.1497	-0.5	0.2212	0.1984	0.9275	-1
864	-0.1898	0.0925	-0.1412	0.2538	0.7094	-1
865	-0.089	0.0366	0.0311	0.1046	0.7981	-1
865	0.2175	0.4001	0.2342	0.4606	0.5569	-1
866	-0.0853	0.0233	0.036	0.0942	0.7219	-1
866	0.2175	0.3834	0.2341	0.449	0.6375	-1
867	-0.0852	0.0235	0.036	0.0942	0.7162	-1
867	0.2175	0.3833	0.2341	0.449	0.6539	-1
868	0.2187	0.3721	0.2352	0.4377	0.6703	-1
868	0.2062	0.4597	0.2197	0.4955	0.385	-1
869	0.2088	0.4463	0.2204	0.4808	0.7018	-1
869	-0.0787	-0.0169	0.0523	0.0525	0.6487	-1
869	0.2215	0.3565	0.237	0.4218	0.6344	-1
870	0.2108	0.4316	0.2231	0.4631	0.6778	-1
870	0.223	0.3435	0.2391	0.4075	0.656	-1
870	-0.0762	-0.0381	0.0525	0.0313	0.4479	-1
870	0.2717	0.4271	0.2993	0.4895	0.2551	-1
871	0.2135	0.4178	0.2252	0.452	0.7774	-1
871	0.2253	0.3278	0.2416	0.394	0.6445	-1
872	0.2282	0.3126	0.2447	0.3784	0.7142	-1
872	-0.0639	-0.0779	0.0589	-0.0159	0.6932	-1
872	0.2156	0.4005	0.229	0.4351	0.6368	-1
873	0.2282	0.3126	0.2447	0.3785	0.7163	-1
873	-0.0639	-0.0781	0.0589	-0.016	0.6955	-1
873	0.2156	0.4005	0.229	0.4352	0.6382	-1
874	0.2299	0.2971	0.2462	0.3631	0.7339	-1
874	0.2172	0.3845	0.2302	0.4193	0.6337	-1
875	0.2299	0.2971	0.2462	0.363	0.7251	-1
875	0.2172	0.3845	0.2302	0.4193	0.6353	-1
876	0.2314	0.2818	0.248	0.3472	0.7638	-1
876	0.219	0.3666	0.232	0.4016	0.4873	-1
877	0.2335	0.2595	0.25	0.3263	0.7982	-1
877	0.22	0.3466	0.2334	0.3823	0.7012	-1
878	0.2357	0.2434	0.2526	0.3125	0.8112	-1
878	0.2228	0.3301	0.2354	0.3648	0.7519	-1
878	0.1927	0.4427	0.2084	0.495	0.5222	-1
879	0.2376	0.2322	0.2545	0.2984	0.816	-1
879	0.2246	0.3172	0.2374	0.3513	0.6817	-1
879	0.1934	0.4301	0.2087	0.494	0.608	-1
880	0.2398	0.2302	0.2564	0.2963	0.7838	-1
880	0.1968	0.4328	0.2121	0.4937	0.6961	-1
880	0.2272	0.3152	0.2406	0.3479	0.6832	-1
880	0.0725	-0.0394	0.2396	0.4922	0.2755	-1
881	0.2398	0.2302	0.2564	0.2963	0.7825	-1
881	0.1968	0.4324	0.2124	0.4937	0.7107	-1
881	0.2272	0.3152	0.2406	0.3479	0.6834	-1
881	0.0721	-0.0394	0.2395	0.4922	0.2885	-1
882	0.2423	0.223	0.2598	0.2883	0.7714	-1
882	0.2298	0.3071	0.2429	0.3428	0.5009	-1
882	0.1998	0.4201	0.2176	0.4868	0.4128	-1
882	0.1985	0.4061	0.2551	0.4898	0.3537	-1
883	0.2457	0.2049	0.2635	0.2719	0.7801	-1
883	0.2319	0.2885	0.2457	0.3261	0.607	-1
883	0.2022	0.38	0.2612	0.4669	0.5114	-1
883	0.2034	0.3909	0.2397	0.4678	0.4245	-1
884	0.2486	0.204	0.2662	0.2677	0.7115	-1
884	0.2366	0.2877	0.2501	0.3225	0.6276	-1
884	0.209	0.3979	0.23	0.467	0.5414	-1
884	0.2092	0.381	0.2666	0.4666	0.2678	-1
885	0.2543	0.2088	0.2708	0.2762	0.7627	-1
885	0.2154	0.4058	0.2347	0.473	0.6914	-1
885	0.2418	0.2945	0.2547	0.3287	0.6249	-1
886	0.2196	0.4072	0.2392	0.4761	0.7749	-1
886	0.26	0.2118	0.2761	0.2797	0.7528	-1
886	0.2471	0.2977	0.26	0.331	0.5864	-1
887	0.2273	0.413	0.2456	0.48	0.7189	-1
887	0.2654	0.2154	0.2817	0.2822	0.7158	-1
887	0.2543	0.3005	0.2664	0.3353	0.6618	-1
888	0.2273	0.4129	0.2456	0.48	0.7245	-1
888	0.2654	0.2154	0.2817	0.2822	0.7195	-1
888	0.2543	0.3004	0.2664	0.3354	0.6668	-1
889	0.2716	0.2168	0.2882	0.286	0.7675	-1
889	0.261	0.3011	0.2736	0.3381	0.6934	-1
889	0.2339	0.4091	0.2533	0.4835	0.4138	-1
889	0.2587	0.304	0.2729	0.3415	0.3194	-1
889	0.2337	0.3917	0.2891	0.4853	0.2981	-1
889	0.2615	0.3916	0.2896	0.4525	0.2565	-1
890	0.2774	0.2168	0.2935	0.2857	0.7086	-1
890	0.2663	0.3024	0.2785	0.3372	0.613	-1
890	0.2396	0.4138	0.2564	0.4813	0.5872	-1
891	0.2775	0.2168	0.2935	0.2856	0.7	-1
891	0.2662	0.3025	0.2785	0.3373	0.5997	-1
891	0.2397	0.4134	0.2566	0.4814	0.5687	-1
892	0.2825	0.2269	0.2988	0.2921	0.7813	-1
892	0.2465	0.4287	0.2599	0.4909	0.6162	-1
892	0.2723	0.3114	0.2847	0.3486	0.5757	-1
893	0.2898	0.2411	0.306	0.308	0.803	-1
893	0.2801	0.3273	0.2927	0.3599	0.6076	-1
893	0.2551	0.4443	0.2704	0.4951	0.4177	-1
893	0.2843	0.4147	0.3093	0.4531	0.2604	-1
894	0.2977	0.2558	0.3152	0.3196	0.7627	-1
894	0.2901	0.3386	0.3021	0.3712	0.4329	-1
894	0.2666	0.4578	0.2812	0.4966	0.2511	-1
895	0.3077	0.2712	0.3252	0.336	0.7435	-1
895	0.3028	0.3555	0.3142	0.3882	0.6679	-1
972	-0.228	-0.4954	-0.0527	-0.1937	0.6845	-1
980	-0.4067	-0.5	0.1006	0.4962	0.8256	-1
982	-0.4151	-0.5	0.1128	0.4959	0.348	-1
983	-0.4151	-0.5	0.1132	0.4959	0.3646	-1
1014	-0.4998	0.0203	0.0638	0.4989	0.9049	1
1014	-0.5	0.015	-0.4837	0.061	0.258	1
1015	-0.4998	0.0205	0.0669	0.4998	0.9074	1
1015	-0.5	0.0149	-0.4837	0.0611	0.2769	1
1016	-0.4996	0.0212	0.0656	0.4999	0.9074	1
1016	-0.5	0.0149	-0.4837	0.0611	0.2676	1
1017	-0.4996	0.0212	0.0656	0.4998	0.9073	1
1017	-0.5	0.0149	-0.4837	0.0611	0.2695	1
1018	-0.4995	0.0192	0.0646	0.4998	0.9057	1
1018	-0.5	0.0149	-0.4837	0.0613	0.2817	1
1019	-0.4993	0.0203	0.0658	0.5	0.908	1
1019	-0.5	0.0148	-0.4836	0.0614	0.2641	1
1020	-0.4998	0.0204	0.0673	0.499	0.9066	1
1020	-0.5	0.0149	-0.4835	0.0607	0.2734	1
1021	-0.4997	0.0192	0.0671	0.499	0.9067	1
1021	-0.5	0.0146	-0.4833	0.0612	0.2751	1
1022	-0.4997	0.0192	0.0671	0.499	0.9067	1
1022	-0.5	0.0146	-0.4833	0.0612	0.2742	1
1023	-0.4998	0.0192	0.0668	0.499	0.9063	1
1023	-0.5	0.0145	-0.4833	0.0612	0.2578	1
1024	-0.4997	0.0201	0.0666	0.499	0.9051	1
1024	-0.5	0.0145	-0.4833	0.0612	0.253	1
1025	-0.4998	0.0203	0.0663	0.499	0.9043	1
1026	-0.4998	0.0203	0.0664	0.499	0.9044	1
1027	-0.4999	0.0203	0.0664	0.499	0.9044	1
1028	-0.4997	0.0195	0.0666	0.499	0.9063	1
1029	-0.4995	0.0194	0.0663	0.499	0.9064	1
1030	-0.4994	0.0197	0.0664	0.4988	0.9055	1
1031	-0.4995	0.0224	0.0662	0.4989	0.9044	1
1032	-0.4995	0.0223	0.0662	0.4989	0.9045	1
1033	-0.4999	0.0224	0.0657	0.4989	0.9004	1
1033	-0.5	0.0144	-0.4835	0.0608	0.2758	1
1034	-0.5	0.0228	0.0652	0.4989	0.8994	1
1034	-0.5	0.0144	-0.4833	0.0609	0.2752	1
1035	-0.4999	0.0207	0.0651	0.4988	0.897	1
1035	-0.5	0.0145	-0.4834	0.0612	0.2704	1
1036	-0.5	0.0211	0.0649	0.499	0.8969	1
1037	-0.5	0.0211	0.0649	0.499	0.897	1
1038	-0.5	0.022	0.0645	0.499	0.8967	1
1039	-0.5	0.0212	0.0639	0.4992	0.8978	1
1039	-0.5	0.0147	-0.4835	0.0616	0.2763	1
1040	-0.5	0.0215	0.0635	0.499	0.9002	1
1040	-0.5	0.0145	-0.4836	0.0616	0.2701	1
1041	-0.5	0.0229	0.0623	0.4989	0.8986	1
1042	-0.5	0.0229	0.0622	0.4989	0.8983	1
1043	-0.5	0.0248	0.0622	0.4996	0.8992	1
1044	-0.5	0.0252	0.0558	0.4994	0.8996	1
1045	-0.4999	0.0246	0.0167	0.4993	0.92	1
1046	-0.5	0.0253	-0.0119	0.499	0.9035	1
1047	-0.5	0.0255	-0.012	0.499	0.9032	1
1048	-0.4992	0.0222	-0.0184	0.4989	0.9005	1
1049	-0.5	0.0254	-0.0126	0.499	0.9001	1
1050	-0.5	0.0255	-0.0124	0.4989	0.9015	1
1051	-0.5	0.0259	0.0061	0.499	0.9109	1
1052	-0.5	0.027	0.0201	0.4992	0.9206	1
1053	-0.5	0.0281	0.0353	0.4989	0.9139	1
1054	-0.4997	0.0239	0.0297	0.4993	0.9107	1
1055	-0.5	0.0277	0.0098	0.4989	0.9021	1
1056	-0.5	0.0283	-0.0068	0.4988	0.898	1
1057	-0.5	0.0282	-0.0069	0.4988	0.8982	1
1058	-0.4994	0.0279	-0.0146	0.499	0.9009	1
1059	-0.4994	0.0272	-0.0139	0.4989	0.9012	1
1060	-0.5	0.0286	-0.0069	0.499	0.8925	1
1061	-0.5	0.0271	0.0	0.4989	0.898	1
1062	-0.5	0.0272	-0.0001	0.4989	0.8958	1
1063	-0.5	0.0275	0.0016	0.4989	0.8949	1
1064	-0.5	0.0276	-0.0039	0.4988	0.8977	1
1065	-0.5	0.0281	-0.0128	0.4989	0.9026	1
1066	-0.5	0.0281	-0.0128	0.4989	0.9024	1
1067	-0.4992	0.0263	-0.026	0.499	0.9075	1
1068	-0.5	0.0276	-0.0455	0.4987	0.892	1
1128	-0.4976	-0.3551	0.0352	0.5	0.9186	-1
1128	0.3821	-0.5	0.4988	-0.3103	0.3493	-1
1129	-0.4977	-0.3543	0.0423	0.5	0.9249	-1
1130	-0.4977	-0.3543	0.0426	0.5	0.9251	-1
1131	-0.4976	-0.354	0.0388	0.5	0.9235	-1
1131	0.3793	-0.5	0.4989	-0.3188	0.2908	-1
1132	-0.497	-0.3651	0.0346	0.4987	0.9221	2
1132	0.3758	-0.5	0.4984	-0.3257	0.4514	-1
1133	-0.4969	-0.3656	0.0347	0.4988	0.9221	2
1133	0.3734	-0.5	0.4988	-0.3211	0.6259	-1
1134	-0.4967	-0.3648	0.036	0.499	0.9146	2
1134	0.3723	-0.5	0.4988	-0.325	0.4173	-1
1135	-0.4972	-0.3555	0.0363	0.5	0.9212	-1
1135	0.3708	-0.5	0.4987	-0.3213	0.4895	-1
1136	-0.4972	-0.3555	0.037	0.5	0.9256	-1
1136	0.3674	-0.5	0.4988	-0.3264	0.5571	-1
1137	-0.4972	-0.3555	0.0366	0.5	0.9261	-1
1137	0.3673	-0.5	0.4988	-0.3264	0.5579	-1
1138	-0.497	-0.3554	0.0359	0.5	0.9219	-1
1138	0.3641	-0.5	0.4902	-0.3316	0.4087	-1
1139	-0.4973	-0.3551	0.0357	0.5	0.9106	-1
1139	0.3638	-0.5	0.4983	-0.316	0.5121	-1
1140	-0.4974	-0.3567	0.0321	0.5	0.9161	-1
1140	0.3632	-0.5	0.4992	-0.3047	0.7771	-1
1141	-0.4969	-0.364	0.0314	0.4989	0.9087	2
1141	0.3632	-0.5	0.4988	-0.2951	0.7273	-1
1142	-0.4969	-0.3641	0.0318	0.4989	0.9074	2
1142	0.3632	-0.5	0.4988	-0.2951	0.7274	-1
1143	-0.4974	-0.3554	0.0247	0.5	0.8983	-1
1143	0.3614	-0.5	0.499	-0.3006	0.7211	-1
1144	-0.4969	-0.3551	0.0244	0.5	0.8879	-1
1144	0.3609	-0.5	0.4987	-0.2901	0.702	-1
1145	-0.4975	-0.3559	0.0324	0.5	0.9164	-1
1145	0.358	-0.5	0.4989	-0.2799	0.7544	-1
1146	-0.4975	-0.3559	0.0324	0.5	0.9161	-1
1146	0.358	-0.5	0.4989	-0.2799	0.7547	-1
1147	-0.4967	-0.3541	0.0338	0.5	0.9214	-1
1147	0.3561	-0.5	0.4989	-0.2692	0.7874	-1
1148	-0.4966	-0.366	0.034	0.4987	0.9184	2
1148	0.3536	-0.5	0.4989	-0.2596	0.724	-1
1149	-0.4968	-0.3647	0.0328	0.5	0.9142	2
1149	0.3508	-0.5	0.4993	-0.2534	0.7687	-1
1150	-0.4968	-0.3656	0.033	0.5	0.9136	2
1150	0.3485	-0.5	0.4987	-0.2478	0.7484	-1
1151	-0.4965	-0.3681	0.0312	0.5	0.9087	2
1151	0.3464	-0.5	0.4987	-0.2454	0.7232	-1
1152	-0.4965	-0.3674	0.0314	0.5	0.9098	2
1152	0.3464	-0.5	0.4987	-0.2452	0.7228	-1
1153	-0.4966	-0.3792	0.0335	0.4988	0.9107	-1
1153	0.3458	-0.5	0.4983	-0.2416	0.709	-1
1154	-0.4965	-0.3762	0.0321	0.4988	0.9116	-1
1154	0.3456	-0.5	0.4983	-0.2417	0.7271	-1
1155	-0.4968	-0.3725	0.0306	0.5	0.9062	2
1155	0.3454	-0.5	0.4983	-0.2335	0.6853	-1
1156	-0.4966	-0.3687	0.0324	0.5	0.9141	2
1156	0.3445	-0.5	0.4982	-0.2319	0.7055	-1
1157	-0.4966	-0.3691	0.0324	0.5	0.9142	2
1157	0.3437	-0.5	0.4997	-0.2332	0.7004	-1
1158	-0.4967	-0.3737	0.0312	0.5	0.9219	-1
1158	0.3426	-0.5	0.4995	-0.2196	0.6796	-1
1159	-0.4967	-0.3713	0.0347	0.4986	0.9257	2
1159	0.3383	-0.5	0.4991	-0.2194	0.6075	-1
1159	0.3389	-0.4983	0.4192	-0.2227	0.253	-1
1160	-0.4969	-0.3802	0.0332	0.4987	0.9174	-1
1160	0.3368	-0.5	0.4981	-0.2137	0.7914	-1
1161	-0.4967	-0.3714	0.0323	0.4987	0.911	2
1161	0.3329	-0.5	0.4992	-0.2019	0.6459	-1
1162	-0.4968	-0.3717	0.0322	0.4987	0.9116	2
1162	0.3329	-0.5	0.4992	-0.202	0.6474	-1
1163	-0.4968	-0.3682	0.0309	0.4987	0.9137	2
1163	0.3322	-0.5	0.4996	-0.2016	0.7535	-1
1164	-0.4966	-0.3688	0.0323	0.4988	0.9032	2
1164	0.3274	-0.5	0.4995	-0.1957	0.7218	-1
1165	-0.4972	-0.3661	0.0344	0.5	0.911	2
1165	0.3242	-0.5	0.4988	-0.2139	0.6755	-1
1166	-0.497	-0.3695	0.0383	0.4988	0.8952	2
1166	0.319	-0.5	0.4937	-0.2163	0.6772	-1
1167	-0.4972	-0.3723	0.0358	0.5	0.8962	2
1167	0.319	-0.5	0.4938	-0.2164	0.6735	-1
1168	-0.4979	-0.3962	0.0365	0.5	0.9032	-1
1168	0.3127	-0.5	0.4692	-0.2361	0.7448	-1
1169	-0.4967	-0.3684	0.0396	0.4989	0.8469	2
1169	0.3092	-0.5	0.4637	-0.234	0.5473	-1
1169	0.3088	-0.5	0.3919	-0.2385	0.2511	-1
1170	-0.4967	-0.3682	0.0395	0.4989	0.8505	2
1170	0.3092	-0.5	0.4635	-0.2338	0.5449	-1
1170	0.3088	-0.5	0.3922	-0.2383	0.2504	-1
1171	-0.4962	-0.3664	0.0407	0.4989	0.8728	2
1171	0.3028	-0.5	0.4567	-0.243	0.7049	-1
1172	-0.4964	-0.3684	0.0421	0.4988	0.8874	2
1172	0.2975	-0.5	0.4468	-0.2443	0.7587	-1
1173	-0.4967	-0.3676	0.0359	0.4988	0.8881	2
1173	0.2927	-0.5	0.4368	-0.2458	0.6788	-1
1174	-0.4965	-0.3629	0.0336	0.4989	0.8734	2
1174	0.2862	-0.5	0.4297	-0.2409	0.8247	-1
1175	-0.4961	-0.3638	0.0321	0.4989	0.8778	2
1175	0.2831	-0.5	0.4262	-0.2409	0.7666	-1
1176	-0.496	-0.3637	0.0324	0.4989	0.8773	2
1176	0.2831	-0.5	0.4262	-0.2408	0.7707	-1
1177	-0.4968	-0.3597	0.0274	0.5	0.9044	-1
1177	0.2803	-0.5	0.4167	-0.2461	0.7792	-1
1178	-0.4968	-0.3592	0.0266	0.5	0.9037	-1
