Unnamed: 0,x1,y1,x2,y2,confidence,cluster,new_cluster,Time (seconds)
683,-0.195,0.314727883,-0.1778,0.345924528,0.4298,-1,29,22.76666667
683,-0.0442,0.146728721,-0.029,0.165461635,0.317,-1,29,22.76666667
684,-0.1698,0.011568134,-0.0612,0.243154717,0.8606,-1,29,22.8
684,-0.0417,0.318235639,-0.0117,0.372195388,0.8232,-1,29,22.8
684,-0.1964,0.270992872,-0.1862,0.294726205,0.5039,-1,29,22.8
684,-0.195,0.314727883,-0.1778,0.345924528,0.4299,-1,29,22.8
684,-0.0442,0.146728721,-0.029,0.165461635,0.3169,-1,29,22.8
685,-0.0415,0.317563941,-0.013,0.372120755,0.8147,-1,29,22.83333333
685,-0.1703,-0.009926205,-0.0613,0.24106499,0.7416,-1,29,22.83333333
685,-0.1978,0.272709434,-0.1877,0.295397904,0.4966,-1,29,22.83333333
685,-0.1958,0.316295178,-0.1789,0.34764109,0.3683,-1,29,22.83333333
685,-0.0453,0.152102306,-0.0282,0.168297694,0.2647,-1,29,22.83333333
686,-0.0424,0.319504403,-0.0152,0.372195388,0.7771,-1,29,22.86666667
686,-0.1726,0.010448637,-0.062,0.236437736,0.6968,-1,29,22.86666667
686,-0.1998,0.273530398,-0.189,0.296965199,0.3253,-1,29,22.86666667
686,-0.1476,-0.020673375,-0.1134,0.01552369,0.2815,-1,29,22.86666667
686,0.0017,-0.373165618,0.0669,-0.301741719,0.2612,-1,29,22.86666667
687,-0.0451,0.319877568,-0.0179,0.372195388,0.7443,-1,29,22.9
687,-0.1763,0.028136688,-0.0598,0.23987086,0.5115,-1,29,22.9
687,-0.0018,-0.373165618,0.0618,-0.300995388,0.3947,-1,29,22.9
687,-0.1501,-0.017986583,-0.1187,0.015598323,0.3384,-1,29,22.9
687,-0.2024,0.273903564,-0.1908,0.29793543,0.3243,-1,29,22.9
687,0.0587,-0.121502725,0.1062,-0.071647799,0.296,-1,29,22.9
688,0.0548,-0.123368553,0.1098,-0.069856604,0.6882,-1,29,22.93333333
