frame	x1	y1	x2	y2	confidence	cluster	new_cluster
1397	0.1598	-0.3085	0.3545	0.0527	0.7922	-1	1
1398	0.1516	-0.3098	0.353	0.0509	0.7483	-1	1
1398	0.0522	-0.2723	0.0923	-0.192	0.7099	-1	1
1398	-0.0737	-0.1409	-0.0205	-0.0333	0.5077	-1	1
1399	-0.0774	-0.1402	-0.0266	-0.0359	0.74	-1	1
1399	0.0378	-0.2583	0.0768	-0.1758	0.5285	-1	1
1400	-0.0797	-0.1386	-0.0282	-0.0339	0.8002	-1	1
1400	0.0291	-0.243	0.0695	-0.1653	0.7577	-1	1
1400	-0.0895	0.2057	-0.013	0.3096	0.6524	-1	1
1401	-0.0797	-0.1386	-0.028	-0.0341	0.7657	-1	1
1401	0.0293	-0.243	0.0694	-0.1652	0.7035	-1	1
1401	-0.0895	0.2059	-0.013	0.3097	0.6557	-1	1
1402	-0.0832	-0.1352	-0.0317	-0.0288	0.446	-1	1
1402	-0.0934	0.2108	-0.0171	0.3158	0.4132	-1	1
1403	-0.0858	-0.1322	-0.0317	-0.0246	0.7262	-1	1
1403	-0.0946	0.2116	-0.0184	0.3183	0.5882	-1	1
1403	0.0117	-0.2008	0.0494	-0.125	0.5164	-1	1
1404	0.0035	-0.184	0.0422	-0.1107	0.8054	-1	1
1404	-0.0866	-0.1295	-0.0335	-0.0208	0.6378	-1	1
1404	-0.0955	0.2121	-0.0196	0.3193	0.5775	-1	1
1404	0.1978	-0.267	0.3409	0.0602	0.4035	-1	1
1405	-0.0009	-0.1769	0.036	-0.1029	0.7551	-1	1
1405	-0.088	-0.1319	-0.0345	-0.0222	0.7221	-1	1
1405	-0.0964	0.21	-0.0205	0.3183	0.4319	-1	1
1405	0.1973	-0.2687	0.3411	0.0563	0.4248	-1	1
1406	-0.0011	-0.1766	0.0359	-0.103	0.7385	-1	1
1406	-0.088	-0.1319	-0.0345	-0.0223	0.7186	-1	1
1406	0.1973	-0.2692	0.3411	0.0563	0.4484	-1	1
1406	-0.0964	0.2101	-0.0204	0.3183	0.4402	-1	1
1407	0.1946	-0.2731	0.3409	0.0479	0.7789	-1	1
1407	-0.0905	-0.1369	-0.0364	-0.0252	0.6569	-1	1
1447	-0.1814	-0.1279	0.4974	0.1756	0.7637	-1	1
1448	-0.1826	-0.1343	0.497	0.161	0.7737	-1	1
1449	-0.2388	-0.1743	0.4969	0.1298	0.6336	-1	1
1450	-0.3583	-0.1891	0.4979	0.0935	0.5262	-1	1
1451	-0.3552	-0.1895	0.4981	0.0925	0.589	-1	1
1452	-0.332	-0.1899	0.499	0.0889	0.7702	-1	1
1453	-0.3367	-0.2007	0.4971	0.0833	0.7082	-1	1
1454	-0.248	-0.2047	0.4971	0.1018	0.7165	-1	1
1455	-0.2437	-0.2411	0.4972	0.0888	0.8454	-1	1
1456	-0.2436	-0.2408	0.4972	0.0909	0.8449	-1	1
1457	-0.2422	-0.2441	0.4973	0.0766	0.8502	-1	1
1458	-0.2436	-0.2508	0.4963	0.0777	0.8727	-1	1
1459	-0.2418	-0.2619	0.4964	0.0718	0.8764	-1	1
1460	-0.3167	-0.2666	0.4968	0.1022	0.5378	-1	1
1461	-0.3085	-0.2667	0.4968	0.1014	0.5629	-1	1
1462	-0.1002	-0.2443	0.4986	0.1013	0.8567	-1	1
1463	-0.2638	-0.261	0.4946	0.0756	0.5887	-1	1
1464	-0.3922	-0.2656	0.4976	0.1848	0.4478	-1	1
1465	-0.3104	-0.2661	0.4992	0.0641	0.6487	-1	1
1466	-0.3153	-0.2664	0.4992	0.0638	0.6635	-1	1
1467	-0.3223	-0.2667	0.2257	0.0589	0.4772	-1	1
1467	0.3402	-0.0105	0.4995	0.1032	0.407	-1	1
1469	-0.3323	-0.2619	0.4934	0.0714	0.5439	-1	1
1470	-0.2109	-0.2558	0.2402	0.0703	0.6122	-1	1
1471	-0.2143	-0.2559	0.2404	0.0703	0.5999	-1	1
1472	-0.2195	-0.256	0.2516	0.0739	0.5805	-1	1
1473	-0.4372	-0.2552	0.248	0.0726	0.4504	-1	1
1473	-0.2178	-0.2567	0.2476	0.0715	0.4201	-1	1
1474	-0.4504	-0.2544	0.2511	0.0698	0.6272	-1	1
1474	-0.2371	-0.2623	0.2493	0.0675	0.5597	-1	1
1475	-0.3677	-0.2445	0.2839	0.0779	0.624	-1	1
1476	-0.3218	-0.2443	0.2879	0.0781	0.6157	-1	1
1477	-0.2174	-0.235	0.2702	0.091	0.6618	-1	1
1477	-0.4517	-0.2339	0.2679	0.0917	0.5525	-1	1
1478	-0.4822	-0.2296	0.28	0.0982	0.6407	-1	1
1478	-0.2577	-0.2309	0.2645	0.0996	0.5839	-1	1
1508	-0.4821	-0.4978	0.1305	0.4822	0.6224	-1	1
1509	-0.5	-0.4981	0.0833	0.4934	0.8815	-1	1
1510	-0.5	-0.4983	0.0833	0.4934	0.8866	-1	1
1511	-0.4965	-0.5	0.1521	0.4941	0.7286	-1	1
1512	-0.4967	-0.4896	0.0773	0.4122	0.6659	-1	1
1518	-0.492	-0.3944	0.0228	0.2395	0.9048	-1	1
1519	-0.4856	-0.388	-0.0837	0.276	0.8323	-1	1
1520	-0.4859	-0.388	-0.0839	0.2759	0.8331	-1	1
1536	-0.497	-0.3718	-0.0707	0.4904	0.4822	-1	5
1567	-0.1233	-0.2021	0.104	0.0194	0.4659	-1	5
1569	-0.4845	-0.3099	0.4966	0.1327	0.4206	-1	5
1570	-0.4784	-0.3091	0.4965	0.1319	0.4061	-1	5
1573	-0.4934	-0.2996	0.4983	0.1629	0.6997	-1	5
1577	0.0558	-0.1967	0.4985	0.2465	0.5286	-1	5
1586	-0.4881	-0.2574	0.5	0.1849	0.5561	-1	5
1592	-0.4144	-0.4882	0.5	0.4935	0.4711	-1	5
1593	-0.41	-0.4963	0.4995	0.4902	0.5208	-1	5
1594	-0.4153	-0.4923	0.4964	0.4899	0.5465	-1	5
1595	-0.415	-0.4924	0.4965	0.49	0.5496	-1	5
1597	-0.4392	-0.4968	0.4849	0.4863	0.424	-1	5
1598	-0.4585	-0.4988	0.4844	0.4855	0.4249	-1	5
1599	-0.4433	-0.5	0.4736	0.469	0.446	-1	5
1600	-0.4409	-0.5	0.4739	0.4692	0.464	-1	5
1601	-0.4435	-0.4996	0.4772	0.4712	0.4326	-1	5
1602	-0.4677	-0.4805	0.4597	0.4649	0.5434	-1	5
1603	-0.4543	-0.4554	0.4511	0.4868	0.5487	-1	5
1604	-0.4571	-0.4609	0.4613	0.4656	0.5117	-1	5
1605	-0.4522	-0.4539	0.4568	0.4842	0.5058	-1	5
1606	-0.4529	-0.5	0.4754	0.4883	0.5186	-1	5
1607	-0.4525	-0.5	0.4743	0.4882	0.4195	-1	5
1608	-0.4541	-0.5	0.4735	0.4889	0.5103	-1	5
1609	-0.4534	-0.5	0.474	0.488	0.5893	-1	5
1610	-0.4533	-0.5	0.4735	0.4883	0.592	-1	5
1611	-0.4537	-0.5	0.4743	0.4883	0.5516	-1	5
1612	-0.4567	-0.5	0.4728	0.4875	0.4785	-1	5
1613	-0.4545	-0.4867	0.4741	0.4876	0.5576	-1	5
1614	-0.4526	-0.4833	0.4721	0.4878	0.5119	-1	5
1615	-0.4525	-0.4822	0.4726	0.4878	0.5124	-1	5
1616	-0.4538	-0.4881	0.4786	0.4872	0.4467	-1	5
1617	-0.4524	-0.4906	0.4775	0.4911	0.5104	-1	5
1619	-0.4518	-0.4771	0.4853	0.4941	0.4017	-1	5
1620	-0.4517	-0.4788	0.4855	0.4941	0.451	-1	5
1676	-0.4404	-0.3924	0.1941	0.492	0.48	-1	5
1677	-0.4568	-0.3956	0.1932	0.4917	0.4362	-1	5
1679	-0.4634	-0.3939	0.1788	0.492	0.5075	-1	5
1680	-0.4582	-0.3918	0.1788	0.4919	0.5629	-1	5
1681	-0.463	-0.3997	0.1762	0.4924	0.473	-1	5
1717	-0.04	0.0164	0.1814	0.3088	0.6705	-1	5
1828	-0.2568	0.3289	-0.1893	0.4037	0.7452	-1	5
1846	0.145	-0.2213	0.1962	-0.1084	0.7898	-1	5
1847	0.1558	-0.1982	0.2038	-0.0852	0.772	-1	5
1848	0.1646	-0.1813	0.2075	-0.0637	0.7077	-1	5
1849	0.1707	-0.1682	0.217	-0.0308	0.6063	-1	5
1850	0.1705	-0.1669	0.217	-0.0302	0.6366	-1	5
1948	0.0065	-0.1661	0.0947	-0.0188	0.5005	-1	5
1987	-0.4671	-0.073	-0.4098	-0.0106	0.433	-1	5
1989	-0.4679	-0.0702	-0.4102	-0.0053	0.5754	-1	5
1990	-0.4673	-0.0701	-0.4102	-0.0063	0.5742	-1	5
1991	-0.4689	-0.0667	-0.4097	-0.0014	0.7157	-1	5
1992	-0.4667	-0.0691	-0.4095	-0.001	0.6507	-1	5
1993	-0.4664	-0.0688	-0.4084	-0.0006	0.5373	-1	5
2000	0.1613	0.0246	0.2017	0.1402	0.4589	-1	5
2014	-0.253	0.4537	-0.2069	0.4957	0.4128	-1	5
2015	-0.2546	0.4534	-0.2068	0.4957	0.4166	-1	5
2017	-0.2668	0.444	-0.2107	0.4963	0.567	-1	5
2018	-0.2725	0.4428	-0.2171	0.4958	0.4821	-1	5
2019	-0.2648	0.4498	-0.2167	0.4957	0.5609	-1	5
2020	-0.2649	0.4495	-0.2166	0.4957	0.5806	-1	5
2021	-0.2734	0.4451	-0.2186	0.4957	0.5224	-1	5
2023	-0.2737	0.4433	-0.2233	0.4961	0.4504	-1	5
2024	-0.2767	0.4425	-0.2247	0.4964	0.6249	-1	5
2025	-0.2763	0.4431	-0.2245	0.4964	0.5751	-1	5
2031	-0.0863	0.2288	0.1668	0.4952	0.4697	-1	5
2033	-0.0776	0.2947	0.1612	0.4946	0.6706	-1	5
2034	-0.081	0.3078	0.1548	0.4948	0.5229	-1	5
2035	-0.0812	0.308	0.1547	0.4949	0.5148	-1	5
2036	-0.0859	0.2915	0.1638	0.4939	0.8447	-1	5
2056	-0.4992	-0.3267	-0.3404	0.1669	0.5957	-1	5
2058	-0.4992	-0.3242	-0.3456	0.1833	0.5904	-1	5
2068	-0.4991	-0.3152	-0.3573	0.1962	0.5575	-1	5
2251	-0.0227	0.3522	0.1138	0.4963	0.8353	-1	5
2251	0.4287	0.3811	0.4996	0.4957	0.7383	-1	5
2252	0.4204	0.3951	0.4991	0.4937	0.7064	-1	5
2252	-0.0273	0.3793	0.1045	0.4944	0.5364	-1	5
2253	-0.0207	0.3756	0.0988	0.4953	0.7969	-1	5
2253	0.4135	0.4074	0.4991	0.4941	0.6555	-1	5
2254	-0.0165	0.414	0.0462	0.4968	0.7641	-1	5
2254	0.4069	0.417	0.4991	0.4947	0.6463	-1	5
2255	-0.0165	0.4138	0.0464	0.4968	0.7696	-1	5
2255	0.4069	0.4172	0.4991	0.4948	0.6478	-1	5
2258	0.2957	-0.0899	0.4991	0.4949	0.4034	-1	5
2266	-0.497	-0.3784	0.495	0.4934	0.5271	-1	5
2271	0.0178	-0.3461	0.166	-0.2358	0.6664	-1	5
2271	0.0867	0.3375	0.1559	0.4263	0.653	-1	5
2272	0.0868	0.3315	0.1535	0.4183	0.6256	-1	5
2273	0.087	0.328	0.1515	0.4132	0.459	-1	5
2274	0.086	0.326	0.1507	0.4115	0.4615	-1	5
2275	0.086	0.3266	0.1508	0.4116	0.4794	-1	5
2279	0.1727	-0.177	0.22	-0.1288	0.4271	-1	5
2280	0.1729	-0.1771	0.2214	-0.1288	0.4527	-1	5
2292	0.065	0.3301	0.1338	0.4268	0.5199	-1	5
2307	-0.098	-0.3201	0.2509	0.1791	0.9363	-1	5
2308	-0.1219	-0.3508	0.2244	0.1635	0.8909	-1	5
2310	-0.1471	-0.3724	0.2111	0.1741	0.4482	-1	5
2391	0.1976	0.0397	0.5	0.495	0.9299	-1	5
2392	0.1969	0.0373	0.5	0.4949	0.8665	-1	5
2393	0.1957	0.0407	0.5	0.4951	0.9259	-1	5
2394	0.1959	0.0419	0.5	0.495	0.9148	-1	5
2395	0.1959	0.042	0.5	0.495	0.9117	-1	5
2396	0.1978	0.0524	0.5	0.4949	0.8997	-1	5
2397	0.199	0.0553	0.5	0.495	0.8852	-1	5
2397	-0.1855	0.0057	-0.1118	0.132	0.5497	-1	5
2398	0.2072	0.0553	0.5	0.495	0.8444	-1	5
2398	-0.1804	-0.1374	-0.1098	-0.0134	0.7246	-1	5
2399	0.2221	0.0527	0.4987	0.4953	0.9062	-1	5
2399	-0.0753	-0.2178	0.0484	-0.0994	0.6396	-1	5
2400	0.2221	0.0527	0.4987	0.4952	0.9045	-1	5
2400	-0.0757	-0.2178	0.0484	-0.0994	0.6101	-1	5
2401	0.2237	0.0556	0.4987	0.4953	0.9032	-1	5
2401	-0.0081	-0.2376	0.0483	-0.1253	0.4293	-1	5
2402	0.2136	0.0522	0.5	0.4951	0.8877	-1	5
2403	0.205	0.0509	0.5	0.495	0.8967	-1	5
2403	0.0062	-0.0383	0.0656	0.0232	0.6905	-1	5
2404	0.1916	0.0492	0.5	0.4949	0.8674	-1	5
2405	0.1916	0.0492	0.5	0.4949	0.863	-1	5
2406	0.1799	0.0481	0.5	0.4948	0.9125	-1	5
2407	0.172	0.0458	0.4996	0.4952	0.9143	-1	5
2408	0.1505	0.0453	0.4996	0.4953	0.9064	-1	5
2409	0.1465	0.0383	0.4993	0.4956	0.9125	-1	5
2410	0.1464	0.0396	0.4992	0.4956	0.9072	-1	5
2411	0.1498	0.039	0.4997	0.4953	0.9017	-1	5
2411	-0.2532	0.0775	-0.1783	0.2176	0.5924	-1	5
2412	0.1636	0.0189	0.5	0.4951	0.911	-1	5
2412	-0.2693	-0.069	-0.1981	0.0534	0.5157	-1	5
2628	0.0379	0.1164	0.1078	0.2666	0.7183	-1	5
2630	0.0467	0.1313	0.1234	0.2965	0.567	-1	5
2631	0.0452	0.1439	0.1189	0.3046	0.8516	-1	5
2640	0.4001	0.3778	0.4993	0.495	0.4158	-1	5
2641	0.1727	0.3099	0.3245	0.4947	0.766	-1	5
2641	-0.1408	-0.2552	0.0493	-0.024	0.722	-1	5
2644	0.1754	0.0129	0.5	0.3447	0.6282	-1	5
2645	0.1753	0.0071	0.5	0.3451	0.6182	-1	5
2646	0.385	0.3684	0.4996	0.4962	0.781	-1	5
2647	0.3848	0.3665	0.4996	0.4967	0.7942	-1	5
2647	0.1646	-0.2633	0.4997	0.2324	0.6889	-1	5
2648	0.3991	0.3639	0.4995	0.4959	0.7129	-1	5
2648	0.1689	-0.2639	0.5	0.2049	0.583	-1	5
2649	0.4196	0.0164	0.4997	0.1976	0.7029	-1	5
2649	0.2348	-0.233	0.4982	0.1981	0.4064	-1	5
2650	0.4195	0.0164	0.4997	0.1976	0.7238	-1	5
2651	0.4541	0.0085	0.4994	0.1431	0.6803	-1	5
2653	0.1266	-0.2538	0.1592	-0.0378	0.7839	-1	5
2653	0.2462	-0.2237	0.5	0.1949	0.7274	-1	5
2697	0.4698	-0.2671	0.4997	0.1076	0.5553	-1	5
2699	0.2774	-0.4955	0.499	0.1396	0.4747	-1	5
2700	0.2794	-0.4958	0.499	0.14	0.4369	-1	5
2701	0.2715	-0.4949	0.4985	0.142	0.5101	-1	5
2702	0.2715	-0.4951	0.5	0.1355	0.7795	-1	5
2703	0.2728	-0.4954	0.5	0.1346	0.6597	-1	5
2704	0.2761	-0.4946	0.5	0.134	0.4927	-1	5
2705	0.2747	-0.495	0.5	0.1345	0.4153	-1	5
2706	0.2768	-0.4959	0.5	0.138	0.5508	-1	5
2707	0.2864	-0.4974	0.499	0.1369	0.555	-1	5
2708	0.3098	-0.4948	0.4989	0.0884	0.6162	-1	5
2853	-0.2522	-0.159	0.0623	0.05	0.477	-1	5
2854	-0.2499	-0.1598	0.066	0.0543	0.723	-1	5
2855	-0.2497	-0.1597	0.0659	0.0543	0.7039	-1	5
2856	-0.2501	-0.1617	0.0667	0.0563	0.7179	-1	5
2857	-0.2512	-0.1608	0.0676	0.0578	0.6632	-1	5
2858	-0.2531	-0.1627	0.0669	0.0575	0.5124	-1	5
2889	-0.2612	-0.1838	0.0817	0.0757	0.4922	-1	5
2890	-0.2622	-0.1834	0.0816	0.0756	0.4972	-1	5
2937	-0.1138	-0.2881	0.0849	0.1482	0.6017	-1	5
2942	-0.1329	-0.2498	0.0382	0.0185	0.7151	-1	5
2943	-0.1508	-0.2513	0.0355	0.018	0.6947	-1	5
2944	-0.1609	-0.2478	0.0347	0.0163	0.6249	-1	5
2945	-0.161	-0.2478	0.0347	0.017	0.6281	-1	5
2946	-0.1533	-0.2529	0.0349	0.0207	0.7727	-1	5
2947	-0.0265	-0.2543	0.0361	-0.0613	0.7549	-1	5
2949	-0.1731	-0.2861	0.0449	0.0043	0.4002	-1	5
2950	-0.1734	-0.286	0.0446	0.003	0.4264	-1	5
2951	-0.1762	-0.2879	0.0416	0.0087	0.4062	-1	5
2952	-0.185	-0.2969	0.0402	0.0496	0.8356	-1	5
2953	-0.1842	-0.2958	0.0327	0.0398	0.8764	-1	5
2954	-0.1719	-0.305	0.031	0.0312	0.7115	-1	5
2955	-0.1716	-0.305	0.0314	0.0352	0.7039	-1	5
2956	-0.1701	-0.3062	0.0314	0.018	0.7993	-1	5
2959	-0.148	-0.2164	-0.0362	0.0152	0.5705	-1	5
2960	-0.1479	-0.2171	-0.0332	0.015	0.5049	-1	5
2961	-0.1492	-0.2169	-0.0445	0.0127	0.7384	-1	5
2962	-0.1486	-0.2179	-0.0446	0.0011	0.6942	-1	5
2963	-0.151	-0.2191	-0.044	0.0006	0.6966	-1	5
2968	-0.0069	0.3751	0.0532	0.4958	0.5498	-1	5
2969	-0.3055	-0.3712	-0.2178	-0.1694	0.6567	-1	5
2969	-0.0127	0.3744	0.0525	0.4958	0.544	-1	5
2970	-0.3056	-0.3713	-0.2179	-0.1696	0.6695	-1	5
2970	-0.0126	0.3747	0.0525	0.4958	0.5464	-1	5
2974	0.2527	-0.3488	0.3494	-0.1383	0.8042	-1	5
2974	-0.3298	-0.3746	-0.243	-0.1704	0.4288	-1	5
2975	0.2528	-0.3489	0.3494	-0.1385	0.8116	-1	5
2975	-0.3298	-0.3746	-0.243	-0.1704	0.4101	-1	5
2978	0.2407	-0.3333	0.3395	-0.1353	0.4769	-1	5
2984	-0.0483	-0.1896	0.0104	-0.0602	0.5596	-1	5
2985	-0.0481	-0.1888	0.0109	-0.0628	0.5909	-1	5
2986	-0.0499	-0.1859	0.0083	-0.0568	0.7638	-1	5
2987	-0.051	-0.174	0.0054	-0.0571	0.7805	-1	5
2988	-0.0519	-0.1764	0.0028	-0.0569	0.5233	-1	5
2992	-0.0573	-0.1692	-0.0104	-0.0752	0.4549	-1	5
2993	-0.0666	-0.1789	-0.0112	-0.0756	0.4229	-1	5
2994	-0.0685	-0.1802	-0.0132	-0.0756	0.554	-1	5
2995	-0.0685	-0.1801	-0.0132	-0.0756	0.5569	-1	5
2996	-0.0709	-0.1876	-0.0145	-0.0764	0.5176	-1	5
2997	-0.0735	-0.1954	-0.0143	-0.0777	0.4285	-1	5
2999	-0.0664	-0.2123	-0.0125	-0.0761	0.4917	-1	5
3000	-0.0658	-0.2106	-0.0126	-0.0763	0.5051	-1	5
3002	-0.0545	-0.2123	-0.0062	-0.0743	0.7348	-1	5
3003	0.1183	0.1022	0.246	0.3592	0.6099	-1	5
3004	0.0905	0.0902	0.2267	0.3612	0.7753	-1	5
3005	0.0901	0.0902	0.2266	0.361	0.7495	-1	5
3009	0.4727	-0.1093	0.4997	-0.0254	0.5167	-1	5
3010	0.4727	-0.1092	0.4997	-0.0252	0.5003	-1	5
3033	-0.4999	-0.301	-0.4648	-0.1592	0.4233	-1	5
3068	-0.4999	-0.2878	-0.4363	-0.0817	0.5931	-1	5
3073	0.0207	-0.0909	0.1815	0.0648	0.7509	-1	5
3074	0.0209	-0.0986	0.1804	0.0612	0.7945	-1	5
3074	-0.2034	-0.0974	0.1825	0.2724	0.6028	-1	5
3075	0.0208	-0.0985	0.1804	0.0612	0.7921	-1	5
3075	-0.2031	-0.0976	0.1824	0.2713	0.6379	-1	5
3076	0.0217	-0.105	0.1809	0.0578	0.755	-1	5
3076	-0.2014	-0.1018	0.1826	0.2648	0.6059	-1	5
3077	-0.1991	-0.1065	0.1834	0.2544	0.6348	-1	5
3077	0.0212	-0.1127	0.1818	0.0545	0.5978	-1	5
3078	-0.1987	-0.0996	0.1831	0.2513	0.6468	-1	5
3078	0.0213	-0.0573	0.1827	0.0486	0.4688	-1	5
3079	0.0215	-0.0506	0.1829	0.0441	0.6224	-1	5
3080	0.0215	-0.0503	0.1829	0.0442	0.6213	-1	5
3081	0.0213	-0.0513	0.1836	0.038	0.7356	-1	5
3082	-0.1979	-0.0816	0.1846	0.2233	0.6128	-1	5
3082	0.0237	-0.0467	0.1835	0.0325	0.5389	-1	5
3083	-0.1999	-0.0907	0.1841	0.2175	0.5682	-1	5
3083	0.0197	-0.0721	0.1807	0.0268	0.4429	-1	5
3084	-0.2011	-0.0942	0.1827	0.2213	0.5745	-1	5
3084	0.02	-0.077	0.18	0.0213	0.4786	-1	5
3085	-0.2012	-0.0926	0.1827	0.2223	0.5764	-1	5
3085	0.0199	-0.0746	0.1801	0.0212	0.4793	-1	5
3086	-0.199	-0.0971	0.1826	0.2221	0.7121	-1	5
3087	-0.2006	-0.0939	0.1821	0.224	0.7661	-1	5
3087	0.023	-0.0786	0.1821	0.0133	0.6482	-1	5
3087	0.0227	-0.1396	0.1818	0.0147	0.4775	-1	5
3088	-0.2023	-0.1225	0.1807	0.2168	0.8683	-1	5
3088	0.0208	-0.1354	0.1815	0.0135	0.4973	-1	5
3089	-0.2021	-0.137	0.1802	0.2146	0.8621	-1	5
3090	-0.2019	-0.1362	0.1802	0.2137	0.8583	-1	5
3091	-0.2028	-0.1343	0.1814	0.2223	0.817	-1	5
3092	-0.1972	-0.1472	0.1848	0.2136	0.7787	-1	5
3093	-0.0366	-0.1486	0.1851	0.0661	0.6095	-1	5
3094	0.0281	-0.1419	0.194	0.0142	0.8246	-1	5
3095	0.0281	-0.142	0.194	0.0141	0.8231	-1	5
3096	0.0328	-0.1422	0.1952	0.0146	0.873	-1	5
3097	0.0355	-0.1444	0.1979	0.0092	0.8556	-1	5
3098	0.0357	-0.1433	0.1996	0.0063	0.8605	-1	5
3161	0.0815	-0.2532	0.1556	-0.1645	0.4313	-1	5
3163	0.0877	-0.2634	0.1566	-0.1719	0.6539	-1	5
3164	0.0889	-0.2638	0.16	-0.176	0.6027	-1	5
3165	0.0889	-0.264	0.1604	-0.176	0.5877	-1	5
3181	-0.0084	-0.2702	0.3997	0.1416	0.9142	-1	5
3182	0.0127	-0.2479	0.4024	0.1515	0.8782	-1	5
3183	-0.0093	-0.226	0.4019	0.1609	0.807	-1	5
3184	-0.054	-0.3244	0.4007	0.165	0.8063	-1	5
3185	-0.0544	-0.3076	0.401	0.165	0.8115	-1	5
3186	-0.0552	-0.3124	0.4034	0.1671	0.7807	-1	5
3187	-0.0478	-0.2321	0.4043	0.1791	0.7975	-1	5
3188	-0.0367	-0.2884	0.4036	0.1873	0.7979	-1	5
3189	-0.0306	-0.2564	0.405	0.1934	0.8155	-1	5
3190	-0.0288	-0.2563	0.4049	0.1934	0.8166	-1	5
3191	-0.021	-0.2473	0.4031	0.2045	0.8097	-1	5
3192	-0.0347	-0.2319	0.3989	0.2214	0.8635	-1	5
3193	-0.0391	-0.2389	0.4006	0.2349	0.9101	-1	5
3194	-0.0367	-0.2325	0.3991	0.2387	0.8391	-1	5
3195	-0.0325	-0.2325	0.399	0.2387	0.8296	-1	5
3196	-0.0106	-0.2363	0.3963	0.2364	0.7734	-1	5
3196	-0.0524	-0.0291	0.0409	0.1463	0.5392	-1	5
3197	-0.0567	-0.2266	0.3952	0.2398	0.8587	-1	5
3198	-0.0625	-0.2232	0.3952	0.2408	0.9101	-1	5
3199	-0.1499	-0.2129	0.3815	0.2426	0.6819	-1	5
3200	-0.148	-0.2158	0.3919	0.2426	0.7226	-1	5
3201	-0.1931	-0.2274	0.3941	0.2986	0.9331	-1	5
3202	-0.2052	-0.2384	0.397	0.4813	0.8965	-1	5
3203	-0.2504	-0.2375	0.4024	0.4948	0.8669	-1	5
3204	-0.2752	-0.2429	0.3957	0.4971	0.8406	-1	5
3205	-0.2754	-0.2428	0.395	0.4972	0.8401	-1	5
3206	-0.174	-0.2112	0.3842	0.2526	0.8664	-1	5
3213	-0.1987	-0.2584	0.4965	0.111	0.423	-1	5
3216	-0.1083	-0.2393	0.5	0.1324	0.5904	-1	5
3217	-0.0985	-0.2208	0.0064	0.0005	0.5719	-1	5
3222	-0.2317	-0.2838	0.4712	0.0576	0.4469	-1	5
3223	-0.2212	-0.2743	0.0061	-0.0088	0.8632	-1	5
3224	-0.2287	-0.2782	0.0549	0.0153	0.9134	-1	5
3225	-0.2283	-0.2785	0.055	0.0163	0.9127	-1	5
3226	-0.0784	-0.2322	0.1571	0.0251	0.8127	-1	5
3227	-0.4786	-0.3388	0.4992	0.0471	0.6646	-1	5
3228	-0.4968	-0.2849	0.0093	0.0089	0.8342	-1	5
3231	-0.2277	-0.2836	0.4954	0.0281	0.6273	-1	5
3277	-0.4388	0.0117	-0.3863	0.1136	0.8178	-1	5
3278	-0.4375	0.0118	-0.3846	0.114	0.809	-1	5
3279	-0.4369	0.0115	-0.3841	0.1142	0.812	-1	5
3280	-0.437	0.0115	-0.3841	0.1141	0.8117	-1	5
3281	-0.4371	0.0114	-0.3847	0.1142	0.8131	-1	5
3282	-0.437	0.0114	-0.3847	0.1141	0.8157	-1	5
3283	-0.437	0.0114	-0.3846	0.1141	0.8191	-1	5
3284	-0.437	0.0114	-0.3846	0.1141	0.8194	-1	5
3285	-0.437	0.0114	-0.3846	0.1141	0.8204	-1	5
3286	-0.437	0.0113	-0.3841	0.1143	0.8192	-1	5
3287	-0.4363	0.0112	-0.3841	0.1144	0.8072	-1	5
3288	-0.4369	0.0112	-0.3842	0.1143	0.8146	-1	5
3289	-0.4375	0.0113	-0.3844	0.1143	0.8254	-1	5
3290	-0.4375	0.0113	-0.3845	0.1142	0.8256	-1	5
3291	-0.4377	0.0105	-0.385	0.1136	0.8282	-1	5
3292	-0.4377	0.0105	-0.385	0.1137	0.8288	-1	5
3306	-0.0736	-0.2172	0.009	-0.0692	0.507	-1	5
3309	-0.0634	-0.2138	0.0168	-0.0622	0.4265	-1	5
3352	-0.4972	-0.2474	0.3973	0.2941	0.7301	-1	5
3353	-0.4978	-0.0903	0.3965	0.4349	0.6529	-1	5
3354	-0.4963	-0.0735	0.3874	0.3903	0.7423	-1	5
3355	-0.4963	-0.074	0.3878	0.3906	0.7433	-1	5
3356	-0.471	-0.1186	0.4255	0.3369	0.7543	-1	5
3357	-0.3468	-0.1293	0.4038	0.3346	0.8494	-1	5
3357	-0.4998	0.303	-0.4676	0.4583	0.6028	-1	5
3357	-0.4687	0.2847	-0.3735	0.4423	0.544	-1	5
3358	-0.309	-0.121	0.4116	0.3299	0.8267	-1	5
3359	-0.0711	0.0007	0.4029	0.2475	0.8209	-1	5
3359	-0.0274	-0.1371	0.067	0.0822	0.7108	-1	5
3359	-0.4998	0.251	-0.3575	0.474	0.4446	-1	5
3360	-0.0712	0.0018	0.4028	0.2475	0.8236	-1	5
3360	-0.0274	-0.137	0.067	0.0822	0.7195	-1	5
3360	-0.4998	0.251	-0.3575	0.474	0.4839	-1	5
3361	-0.0527	-0.0092	0.402	0.2486	0.6367	-1	5
3538	-0.496	-0.4854	0.2326	0.4814	0.6887	-1	9
3539	-0.4961	-0.4881	0.232	0.4832	0.8015	-1	9
3540	-0.496	-0.4875	0.2321	0.4832	0.8221	-1	9
3541	-0.4946	-0.4899	0.2353	0.4841	0.8371	-1	9
