frame	x1	y1	x2	y2	confidence	cluster	new_cluster
500	-0.0217	-0.3902	0.0338	-0.2683	0.6874	-1	1
501	-0.1851	0.4009	-0.1503	0.4989	0.5316	-1	1
501	-0.0953	0.2199	-0.0464	0.416	0.5172	-1	1
501	-0.0209	-0.3774	0.032	-0.2547	0.4372	-1	1
502	-0.1851	0.4009	-0.1503	0.4989	0.5623	-1	1
502	-0.0953	0.2198	-0.0463	0.4161	0.4956	-1	1
502	-0.0209	-0.3761	0.032	-0.2547	0.4137	-1	1
503	-0.0229	-0.3671	0.0299	-0.2388	0.7047	-1	1
504	-0.0198	-0.3474	0.0306	-0.2247	0.7854	-1	1
505	-0.0947	0.2175	-0.049	0.3837	0.5448	-1	1
505	-0.0182	-0.3146	0.0287	-0.2096	0.4294	-1	1
506	-0.0947	0.2174	-0.0491	0.3832	0.556	-1	1
506	-0.0182	-0.3139	0.0284	-0.2096	0.4316	-1	1
507	-0.0935	0.2214	-0.0476	0.3816	0.3448	-1	1
508	-0.0223	-0.2635	0.0287	-0.1618	0.4836	-1	1
508	-0.0938	0.2266	-0.0467	0.3828	0.3126	-1	1
518	-0.1501	-0.1164	0.1066	0.5	0.8786	-1	1
519	-0.1518	-0.042	0.0978	0.4946	0.8563	-1	1
520	-0.1513	0.0168	0.1065	0.4847	0.948	-1	1
521	-0.1513	0.0172	0.1065	0.4856	0.9486	-1	1
522	-0.1576	0.0471	0.111	0.4992	0.9465	-1	1
523	-0.1598	0.0869	0.1058	0.5	0.9143	-1	1
524	-0.1683	0.1834	0.0971	0.5	0.8903	-1	1
525	-0.1682	0.1847	0.097	0.5	0.8874	-1	1
542	0.1851	0.1292	0.2021	0.191	0.3087	-1	1
542	0.181	0.2249	0.2038	0.4329	0.2936	-1	1
544	0.1852	0.007	0.201	0.0676	0.3023	-1	1
545	0.1852	0.0069	0.2009	0.0675	0.3239	-1	1
548	0.1492	0.2562	0.1601	0.3286	0.2878	-1	1
549	-0.4215	0.0869	-0.2743	0.4935	0.4396	-1	1
550	-0.498	0.0865	-0.2789	0.4971	0.8941	-1	1
550	0.4689	-0.1239	0.4995	0.0023	0.3536	-1	1
551	-0.4977	0.0857	-0.2789	0.4972	0.8817	-1	1
551	0.4683	-0.1232	0.4994	-0.0007	0.3544	-1	1
552	-0.4988	0.1032	-0.2797	0.4954	0.8977	-1	1
553	-0.5	0.1106	-0.2948	0.477	0.7654	-1	1
554	-0.5	0.1107	-0.2948	0.4766	0.7896	-1	1
555	-0.5	0.1062	-0.2734	0.4557	0.4753	-1	1
556	-0.5	0.1071	-0.2735	0.4562	0.5229	-1	1
558	-0.4273	0.1031	-0.325	0.3758	0.3136	-1	1
559	-0.4272	0.0906	-0.3114	0.3864	0.9212	-1	1
573	0.2329	-0.1	0.2539	-0.063	0.3068	-1	1
594	0.1182	-0.3389	0.3287	0.2657	0.7224	-1	1
595	0.1184	-0.3392	0.3272	0.2655	0.6943	-1	1
596	0.1184	-0.339	0.327	0.2655	0.672	-1	1
597	0.1382	-0.3691	0.3319	0.2071	0.8187	-1	1
598	0.1522	-0.3947	0.348	0.1089	0.8442	-1	1
599	0.143	-0.4014	0.371	-0.1333	0.8783	-1	1
607	0.1861	-0.4983	0.3945	-0.3497	0.434	-1	1
615	0.4708	-0.2673	0.4994	-0.1796	0.4365	-1	1
616	0.4707	-0.2667	0.4994	-0.1793	0.4068	-1	1
619	0.4518	-0.1614	0.4995	0.0397	0.6515	-1	1
621	0.4594	-0.2432	0.4986	-0.1604	0.2892	-1	1
622	0.4594	-0.2433	0.4986	-0.1604	0.2968	-1	1
623	0.4576	-0.2432	0.4967	-0.1658	0.5876	-1	1
624	0.4568	-0.2385	0.4967	-0.1708	0.5708	-1	1
625	0.458	-0.2395	0.4959	-0.1659	0.5554	-1	1
626	0.4585	-0.2396	0.4959	-0.1664	0.5614	-1	1
627	0.4592	-0.2363	0.4965	-0.158	0.4958	-1	1
628	0.4566	-0.2361	0.499	-0.1506	0.3335	-1	1
629	-0.0583	-0.2329	0.1058	0.2138	0.5572	-1	1
630	-0.0125	-0.0369	0.1005	0.2604	0.5758	-1	1
630	-0.0399	-0.1923	0.0139	-0.0564	0.3707	-1	1
631	0.0044	0.005	0.1042	0.2782	0.7895	-1	1
631	-0.0435	-0.1926	0.025	-0.033	0.3406	-1	1
632	0.0039	0.0061	0.104	0.2777	0.7912	-1	1
632	-0.0436	-0.193	0.0249	-0.0343	0.3735	-1	1
633	0.0002	0.0179	0.1065	0.2734	0.7916	-1	1
633	-0.0463	-0.1648	0.0357	0.0773	0.5089	-1	1
634	0.008	0.0459	0.0995	0.2864	0.7009	-1	1
635	-0.0442	-0.1337	0.1105	0.3115	0.6823	-1	1
636	-0.0442	-0.1336	0.1106	0.3132	0.6943	-1	1
637	-0.3564	-0.0118	-0.33	0.0592	0.7883	-1	1
637	-0.0454	-0.1202	0.1128	0.3002	0.6622	-1	1
638	-0.35	-0.0069	-0.3195	0.0671	0.6394	-1	1
638	-0.0481	-0.0927	0.0317	0.1205	0.3467	-1	1
639	-0.4455	-0.3634	-0.4136	-0.2897	0.4709	-1	1
639	-0.4997	-0.4988	-0.422	-0.3867	0.379	0	2
640	-0.4455	-0.3633	-0.4136	-0.2897	0.4594	-1	3
640	-0.4997	-0.4987	-0.4228	-0.3866	0.4117	0	4
641	-0.098	0.1505	-0.0853	0.1814	0.6877	-1	5
641	-0.4997	-0.4989	-0.4225	-0.3864	0.5695	0	6
641	-0.4457	-0.3632	-0.4139	-0.2897	0.5673	-1	7
642	-0.098	0.1505	-0.0853	0.1814	0.6986	-1	7
642	-0.4997	-0.4989	-0.4225	-0.3864	0.5683	0	8
642	-0.4457	-0.3632	-0.4139	-0.2897	0.5662	-1	9
643	-0.0978	0.1511	-0.0849	0.1814	0.6993	-1	9
643	-0.4457	-0.3635	-0.4137	-0.2894	0.6884	-1	9
643	-0.4997	-0.4989	-0.4257	-0.3864	0.5134	0	10
644	-0.0979	0.1512	-0.0851	0.1799	0.6321	-1	11
644	-0.4451	-0.362	-0.4076	-0.2835	0.5815	-1	11
644	-0.4997	-0.4986	-0.4258	-0.3832	0.3048	0	12
645	0.0697	0.1944	0.0978	0.2508	0.8144	-1	13
645	-0.0976	0.1509	-0.0853	0.1801	0.3421	-1	13
645	0.0021	0.1316	0.017	0.1715	0.2659	-1	13
646	0.0697	0.1944	0.0977	0.2507	0.8165	-1	13
646	-0.0975	0.1509	-0.0853	0.1802	0.3619	-1	13
646	0.0021	0.1315	0.017	0.1715	0.2934	-1	13
647	0.0696	0.1957	0.0975	0.2506	0.7972	-1	13
647	0.3109	0.3294	0.3243	0.356	0.5249	-1	13
647	-0.0977	0.1513	-0.0854	0.1794	0.4698	-1	13
647	0.2978	0.3293	0.3172	0.3573	0.406	-1	13
647	-0.1121	0.0885	-0.1028	0.1093	0.3848	-1	13
648	0.0696	0.1958	0.0974	0.2503	0.7784	-1	13
648	-0.0979	0.1514	-0.0855	0.1794	0.447	-1	13
648	0.3123	0.3293	0.3243	0.3556	0.4303	-1	13
648	-0.1122	0.089	-0.1029	0.1093	0.3418	-1	13
648	0.2977	0.3292	0.3147	0.357	0.3261	-1	13
649	0.0695	0.1958	0.0973	0.2502	0.7792	-1	13
649	-0.0979	0.1513	-0.0855	0.1795	0.4709	-1	13
649	0.3124	0.3293	0.3243	0.3556	0.4197	-1	13
649	-0.1122	0.0889	-0.1029	0.1093	0.3633	-1	13
649	0.2977	0.3292	0.3143	0.357	0.3251	-1	13
650	0.0696	0.1958	0.0973	0.2502	0.7793	-1	13
650	-0.0979	0.1511	-0.0854	0.1795	0.483	-1	13
650	0.3118	0.3292	0.3243	0.3558	0.4774	-1	13
650	-0.112	0.0886	-0.1028	0.109	0.3956	-1	13
650	0.2977	0.3291	0.3157	0.3572	0.3648	-1	13
650	-0.4461	-0.3639	-0.4143	-0.2894	0.2554	-1	13
651	0.0696	0.1959	0.0974	0.2501	0.776	-1	13
651	-0.0978	0.1511	-0.0853	0.1795	0.4783	-1	13
651	-0.112	0.0887	-0.1028	0.109	0.3939	-1	13
651	-0.4461	-0.364	-0.4143	-0.2893	0.2558	-1	13
652	0.0695	0.196	0.0973	0.2502	0.7752	-1	13
652	-0.0978	0.1511	-0.0853	0.1795	0.4784	-1	13
652	-0.112	0.0887	-0.1028	0.1091	0.3939	-1	13
652	-0.4461	-0.364	-0.4143	-0.2893	0.2515	-1	13
653	0.0016	0.1312	0.018	0.1728	0.6391	-1	13
653	0.0689	0.1937	0.0972	0.2576	0.571	-1	13
653	-0.0974	0.1507	-0.0852	0.1793	0.4327	-1	13
653	-0.1119	0.0886	-0.1028	0.109	0.4156	-1	13
654	0.0014	0.1304	0.018	0.1729	0.7629	-1	13
654	0.0688	0.1948	0.0968	0.2571	0.7135	-1	13
654	-0.0974	0.1514	-0.0852	0.1799	0.4126	-1	13
654	-0.1111	0.0891	-0.1029	0.109	0.3084	-1	13
654	-0.446	-0.3642	-0.4142	-0.2891	0.2538	-1	13
655	-0.4462	-0.365	-0.4089	-0.2839	0.8573	-1	13
655	0.0012	0.1304	0.0179	0.1727	0.8146	-1	13
655	0.0688	0.1948	0.0967	0.2577	0.7876	-1	13
655	-0.4998	-0.4992	-0.4341	-0.3849	0.6149	0	14
655	-0.0975	0.1517	-0.0853	0.1795	0.4317	-1	15
655	-0.111	0.0891	-0.1031	0.1084	0.3517	-1	15
656	-0.4463	-0.365	-0.4089	-0.284	0.8569	-1	15
656	0.0012	0.1303	0.0179	0.1727	0.8149	-1	15
656	0.0687	0.1948	0.0967	0.2577	0.786	-1	15
656	-0.4998	-0.4992	-0.4342	-0.3848	0.6079	0	16
656	-0.0976	0.1517	-0.0853	0.1795	0.4328	-1	17
656	-0.111	0.0891	-0.1031	0.1083	0.3578	-1	17
656	0.1809	-0.4997	0.2053	-0.4598	0.2574	-1	17
657	0.0689	0.1951	0.0973	0.2508	0.777	-1	17
657	0.3116	0.3293	0.3244	0.3558	0.5504	-1	17
657	0.2975	0.3293	0.315	0.3574	0.4472	-1	17
657	-0.0975	0.1512	-0.0854	0.1794	0.3608	-1	17
657	-0.111	0.0893	-0.1033	0.1084	0.2614	-1	17
657	0.0025	0.1301	0.0173	0.172	0.2528	-1	17
658	0.0689	0.195	0.0976	0.2508	0.7774	-1	17
658	0.3114	0.3291	0.3243	0.3557	0.5364	-1	17
658	0.2976	0.3292	0.3155	0.3573	0.4261	-1	17
658	-0.0971	0.1508	-0.0853	0.1793	0.366	-1	17
658	0.002	0.1304	0.017	0.1718	0.3415	-1	17
658	0.0053	-0.1149	0.0971	-0.0424	0.3361	-1	17
658	-0.1113	0.0893	-0.1028	0.1081	0.3247	-1	17
658	-0.0095	-0.1144	0.0973	-0.019	0.2667	-1	17
670	0.4255	0.3466	0.5	0.4115	0.5613	-1	17
670	0.1904	-0.4993	0.2501	-0.4146	0.3389	-1	17
671	0.2094	-0.4934	0.3403	-0.3134	0.8315	-1	17
671	0.3469	-0.3751	0.4997	0.0381	0.595	-1	17
671	0.3093	0.2857	0.4313	0.3382	0.2995	-1	17
672	0.2094	-0.4933	0.3401	-0.3131	0.8284	-1	17
672	0.3468	-0.3751	0.4997	0.0381	0.6077	-1	17
672	0.3092	0.2858	0.4313	0.3377	0.3288	-1	17
673	0.2081	0.2207	0.3306	0.2788	0.7662	-1	17
673	0.2366	-0.3396	0.3829	-0.0144	0.3743	-1	17
674	0.1225	0.1476	0.238	0.2065	0.7796	-1	17
674	-0.4538	0.0223	0.023	0.5	0.5745	-1	17
675	0.0551	-0.4965	0.2735	-0.161	0.5264	-1	17
675	-0.4114	0.0379	0.1063	0.4995	0.3495	-1	17
679	-0.0131	-0.0198	0.0937	0.2069	0.5153	-1	17
687	-0.4991	-0.2117	-0.3763	-0.1226	0.4057	-1	17
688	-0.4991	-0.2115	-0.3764	-0.1224	0.3877	-1	17
689	-0.023	-0.5	0.4992	0.4998	0.4685	-1	17
690	-0.1177	0.0887	0.0872	0.2589	0.4509	-1	17
691	-0.1722	0.061	0.0379	0.204	0.3115	-1	17
692	-0.1719	0.0606	0.0378	0.2046	0.3723	-1	17
693	-0.1988	0.011	-0.0012	0.1569	0.6741	-1	17
699	-0.1769	-0.493	0.0008	-0.2261	0.5591	-1	17
699	-0.1835	-0.4865	0.4887	0.5	0.4399	-1	17
700	-0.2369	-0.5	0.4183	0.485	0.7875	-1	17
700	-0.0775	-0.4996	-0.0119	-0.3362	0.4265	1	18
701	-0.106	-0.4925	0.3962	0.2809	0.5841	-1	19
701	-0.2092	0.0185	-0.0031	0.1597	0.34	-1	19
702	-0.1059	-0.4929	0.422	0.2808	0.5656	-1	19
702	-0.2096	0.0182	-0.0029	0.1598	0.3188	-1	19
707	0.2771	0.3705	0.3503	0.4989	0.766	-1	19
708	0.2574	0.3432	0.3638	0.4993	0.4595	-1	19
708	0.2641	0.3504	0.3353	0.4986	0.405	-1	19
708	0.0155	0.318	0.0983	0.4964	0.372	-1	19
708	0.2546	0.303	0.3883	0.4995	0.3282	-1	19
710	-0.2697	-0.5	0.4982	0.4981	0.6774	-1	19
711	-0.2689	-0.5	0.4988	0.4983	0.6897	-1	19
712	-0.1793	-0.4534	0.0241	-0.0168	0.7933	-1	19
712	-0.3582	-0.5	-0.1908	-0.1936	0.6785	-1	19
713	-0.1371	-0.2316	0.4021	0.4971	0.2623	-1	19
717	-0.1313	-0.2403	0.0645	0.2114	0.9008	-1	19
718	-0.0895	-0.1506	0.0974	0.2615	0.9002	-1	19
719	-0.0527	-0.1187	0.1193	0.2904	0.8783	-1	19
720	0.2481	0.403	0.3596	0.4994	0.8011	-1	19
720	-0.049	-0.0807	0.117	0.3459	0.7407	-1	19
720	0.1408	0.2164	0.2217	0.2947	0.4147	-1	19
721	0.2319	0.3756	0.3518	0.4996	0.5797	-1	19
721	-0.0087	-0.4986	0.034	-0.3904	0.4114	-1	19
722	0.232	0.3756	0.3528	0.4997	0.5935	-1	19
722	-0.0087	-0.4985	0.034	-0.3903	0.3988	-1	19
723	-0.0325	-0.4972	0.0108	-0.389	0.4715	-1	19
723	0.4467	0.4556	0.465	0.4991	0.3122	-1	19
724	-0.119	-0.0739	0.0455	0.3292	0.6477	-1	19
725	0.2046	0.3519	0.2813	0.4345	0.3997	-1	19
725	-0.1533	-0.1249	0.017	0.2716	0.3848	-1	19
726	0.2052	0.3519	0.2812	0.434	0.4016	-1	19
726	-0.1533	-0.1246	0.0168	0.2727	0.3432	-1	19
727	-0.1825	-0.1607	-0.0064	0.2284	0.2797	-1	19
728	-0.2112	-0.1936	-0.0224	0.1796	0.3388	-1	19
730	-0.2743	-0.2264	-0.0591	0.1061	0.809	-1	19
731	-0.2741	-0.2271	-0.0589	0.1053	0.8127	-1	19
732	-0.3011	-0.2404	-0.0716	0.0706	0.6067	-1	19
733	-0.3228	-0.2516	-0.0991	0.0538	0.739	-1	19
734	-0.3307	-0.2748	-0.1193	0.066	0.8695	-1	19
735	-0.3332	-0.2979	-0.13	0.0654	0.8132	-1	19
736	-0.3346	-0.2977	-0.1296	0.0657	0.8062	-1	19
737	-0.3382	-0.32	-0.1433	0.0525	0.7708	-1	19
738	-0.3508	-0.3122	-0.1708	0.0565	0.6522	-1	19
740	-0.4125	-0.3985	-0.2111	0.0579	0.7959	-1	19
741	-0.4122	-0.3993	-0.211	0.0578	0.8194	-1	19
742	-0.4469	-0.4994	-0.2092	-0.0105	0.8851	-1	19
743	-0.4846	-0.5	-0.2125	-0.0739	0.478	-1	19
744	-0.4755	-0.5	-0.2225	-0.1995	0.2598	-1	19
745	0.451	-0.4746	0.4986	-0.217	0.4843	-1	19
746	0.451	-0.4741	0.4986	-0.2168	0.4828	-1	19
752	-0.2898	-0.5	-0.0577	-0.2747	0.421	-1	19
753	-0.281	-0.4999	-0.0483	-0.2567	0.8811	-1	19
754	-0.2925	-0.4992	-0.0432	-0.2492	0.8473	-1	19
755	-0.2819	-0.4997	-0.0547	-0.2577	0.7246	-1	19
756	-0.2815	-0.4996	-0.0546	-0.2582	0.7322	-1	19
757	-0.3001	-0.4991	-0.0787	-0.2788	0.3018	-1	19
758	-0.3087	-0.4982	-0.09	-0.3156	0.6091	-1	19
759	-0.3258	-0.4986	-0.1244	-0.3644	0.4504	-1	19
762	0.4425	0.036	0.4814	0.1037	0.3813	-1	19
774	0.4492	-0.2645	0.4992	-0.1438	0.6742	-1	19
775	0.4491	-0.2645	0.4992	-0.1437	0.6823	-1	19
783	0.2765	0.2017	0.3809	0.3573	0.268	-1	19
787	0.4114	0.1926	0.4937	0.3291	0.6519	-1	19
788	0.4369	0.1814	0.4996	0.3244	0.423	-1	19
789	0.4499	0.2182	0.4993	0.3232	0.3169	-1	19
799	-0.105	-0.4995	0.2084	-0.229	0.8764	2	20
800	-0.1317	-0.5	0.225	-0.2146	0.2578	-1	21
810	-0.221	-0.3277	0.1101	0.5	0.7723	-1	21
811	-0.2207	-0.3277	0.1101	0.5	0.7648	-1	21
812	-0.2068	-0.3501	0.0628	0.5	0.3553	-1	21
812	-0.1292	-0.3519	0.0506	0.0766	0.2972	-1	21
813	0.1591	-0.0783	0.2383	0.0462	0.2971	-1	21
814	-0.1583	0.0332	0.172	0.4979	0.9326	-1	21
814	-0.0957	-0.4328	0.0854	0.0392	0.7324	-1	21
815	-0.135	-0.4413	0.1733	0.4988	0.7433	-1	21
815	-0.0563	-0.442	0.1092	0.0136	0.5865	-1	21
816	-0.1352	-0.4413	0.1725	0.4989	0.7256	-1	21
816	-0.0563	-0.4419	0.1094	0.0133	0.5746	-1	21
816	-0.1324	-0.0962	0.1725	0.4999	0.4664	-1	21
817	-0.0993	-0.4408	0.1961	0.4972	0.9216	-1	21
818	-0.0815	-0.4376	0.2079	0.4992	0.7029	-1	21
818	0.0038	-0.4332	0.1602	0.0225	0.6753	-1	21
818	-0.083	0.0205	0.207	0.4993	0.5264	-1	21
819	-0.0602	-0.4261	0.2121	0.4983	0.7512	-1	21
819	-0.0599	0.0236	0.2148	0.4993	0.4792	-1	21
820	0.0502	-0.3897	0.1907	0.0425	0.3797	-1	21
820	-0.0489	-0.3866	0.2162	0.4987	0.3539	-1	21
821	-0.049	-0.3869	0.2158	0.4987	0.4318	-1	21
821	0.0505	-0.39	0.1907	0.0409	0.3775	-1	21
822	-0.0471	-0.3756	0.2199	0.4989	0.8745	-1	21
823	-0.0621	-0.3565	0.212	0.5	0.9068	-1	21
824	-0.0547	-0.33	0.1972	0.5	0.8472	-1	21
827	-0.0243	0.2027	0.1361	0.4996	0.6967	-1	21
831	-0.0515	0.2865	-0.0019	0.4913	0.3708	-1	21
832	-0.0755	0.3023	-0.0124	0.4952	0.695	-1	21
833	-0.0971	0.2744	-0.0148	0.5	0.5046	-1	21
833	-0.1987	-0.1505	-0.0303	0.3073	0.3022	-1	21
835	-0.2117	-0.1835	-0.0409	0.5	0.7926	-1	21
836	-0.2107	-0.1835	-0.0406	0.4999	0.7825	-1	21
842	-0.2572	-0.4259	0.0484	0.5	0.5396	-1	21
842	-0.236	-0.4275	-0.0316	0.3256	0.4722	-1	21
842	-0.266	-0.0027	0.039	0.5	0.3699	-1	21
843	-0.2535	-0.4092	0.0018	0.5	0.5526	-1	21
844	-0.2299	-0.3789	-0.0418	0.1569	0.632	-1	21
845	-0.2354	-0.351	-0.0457	0.148	0.7619	-1	21
845	0.0463	-0.016	0.1038	0.0983	0.5041	-1	21
845	0.0473	-0.0956	0.1091	0.1006	0.2597	-1	21
846	-0.2341	-0.3511	-0.0459	0.1468	0.7493	-1	21
846	0.0462	-0.0154	0.1039	0.0984	0.5193	-1	21
846	0.0472	-0.0955	0.1092	0.1007	0.2771	-1	21
847	-0.2352	-0.3441	-0.0375	0.1466	0.807	-1	21
847	-0.1445	0.0806	0.0052	0.5	0.6042	-1	21
848	-0.1353	0.072	0.0504	0.4987	0.5877	-1	21
848	-0.2254	-0.375	-0.0289	0.1408	0.4419	-1	21
849	-0.2077	-0.435	-0.0146	0.0934	0.7781	-1	21
850	-0.2074	-0.4341	-0.0144	0.0914	0.7612	-1	21
851	-0.2027	-0.4795	-0.0047	0.0371	0.7123	-1	21
852	-0.1224	-0.0529	0.0714	0.4951	0.3405	-1	21
853	-0.1075	-0.083	0.0714	0.4651	0.8112	-1	21
853	0.102	-0.0065	0.1736	0.1102	0.7457	-1	21
854	-0.0862	-0.0917	0.0965	0.4407	0.8117	-1	21
854	-0.1609	-0.4981	0.0339	0.0457	0.4804	-1	21
855	-0.0656	-0.0872	0.1335	0.4666	0.687	-1	21
856	-0.0658	-0.0865	0.1335	0.4656	0.7106	-1	21
857	-0.0545	-0.0784	0.1642	0.4876	0.4637	-1	21
858	-0.1094	-0.4984	0.1573	0.4966	0.7526	2	22
859	-0.1208	-0.4984	0.1565	0.4968	0.7689	-1	23
860	-0.0865	-0.4932	0.1707	0.487	0.7693	1	24
861	-0.0862	-0.4933	0.1727	0.4865	0.7627	1	24
862	-0.1547	-0.4982	0.2449	0.4633	0.7782	-1	25
866	-0.0976	-0.492	0.1536	0.4766	0.2717	-1	25
867	-0.1074	-0.4706	0.2359	0.4987	0.8892	-1	25
870	-0.1432	-0.182	0.0555	0.4974	0.7662	-1	25
871	-0.1704	-0.0389	0.0344	0.5	0.7354	-1	25
872	-0.1921	0.0274	0.0887	0.4975	0.8262	-1	25
873	-0.1917	0.0302	0.0889	0.4974	0.8388	-1	25
874	-0.2349	0.0924	-0.0093	0.4964	0.8166	-1	25
878	-0.2418	-0.0374	-0.0323	0.5	0.7098	-1	25
879	-0.2265	-0.049	-0.018	0.5	0.382	-1	25
881	-0.2048	-0.0738	-0.0106	0.5	0.5805	-1	25
888	0.3746	0.074	0.4997	0.4976	0.5101	-1	25
892	0.0255	0.2524	0.1575	0.362	0.3513	-1	25
901	-0.4941	0.3429	-0.4714	0.4102	0.4394	-1	25
901	0.3999	-0.18	0.4997	0.1418	0.2912	-1	25
903	-0.4994	0.2565	-0.4116	0.4514	0.3049	-1	25
915	-0.3176	-0.2623	-0.2558	-0.0911	0.2575	-1	25
936	0.292	0.0857	0.348	0.1888	0.3131	-1	25
947	0.4888	-0.1701	0.4996	0.0522	0.2733	-1	25
958	0.1254	0.4246	0.1516	0.4978	0.5089	-1	25
962	-0.4833	-0.4233	0.3862	0.4975	0.623	-1	25
963	-0.4833	-0.1007	-0.0244	0.4978	0.4303	-1	25
964	-0.4939	-0.372	0.3368	0.4965	0.5174	-1	25
965	-0.4951	-0.3434	0.3116	0.4966	0.8742	-1	25
966	-0.4944	-0.3434	0.3094	0.4966	0.8698	-1	25
968	-0.4765	-0.2268	0.3181	0.4987	0.6497	-1	25
971	-0.4069	-0.4985	-0.3622	-0.3847	0.7103	-1	25
971	-0.3459	-0.4972	-0.2488	-0.3795	0.4379	-1	25
971	-0.5	0.1693	-0.4565	0.2928	0.3173	-1	25
975	-0.314	0.4263	-0.248	0.5	0.3417	-1	25
976	-0.314	0.4261	-0.248	0.5	0.3513	-1	25
977	0.0209	-0.1853	0.223	0.094	0.6356	-1	25
978	-0.0267	-0.1803	0.2153	0.1016	0.7393	-1	25
979	-0.0263	-0.1803	0.2157	0.1026	0.7262	-1	25
980	0.0023	-0.1811	0.2524	0.1289	0.6164	-1	25
981	-0.0011	-0.1837	0.2618	0.1284	0.6871	-1	25
982	-0.0023	-0.1799	0.2611	0.1199	0.7144	-1	25
983	-0.0082	-0.1821	0.2779	0.1251	0.5015	-1	25
984	-0.0081	-0.1852	0.2819	0.128	0.4036	-1	25
985	-0.006	-0.1851	0.2806	0.1287	0.4335	-1	25
986	0.0059	-0.1845	0.3005	0.1389	0.3671	-1	25
987	-0.4706	-0.1917	0.3118	0.5	0.4348	-1	25
989	-0.494	-0.0227	0.0461	0.5	0.4045	-1	25
990	-0.494	-0.0232	0.046	0.5	0.3927	-1	25
991	-0.4561	-0.4909	-0.3241	-0.3257	0.7561	-1	25
991	0.025	-0.2431	0.3227	0.4952	0.3542	-1	25
992	-0.494	0.0684	0.0444	0.4985	0.4823	-1	25
993	0.1912	0.1722	0.2246	0.2828	0.3406	-1	25
994	0.1802	0.1583	0.2227	0.2829	0.3038	-1	25
995	-0.1239	0.1497	-0.0804	0.2426	0.2579	-1	25
997	-0.1297	0.1615	-0.0843	0.2545	0.53	-1	25
997	-0.2529	0.0335	-0.1331	0.1515	0.484	-1	25
997	-0.443	0.1066	0.037	0.4994	0.3668	-1	25
998	-0.1261	0.1818	-0.0861	0.2732	0.599	-1	25
998	0.0787	0.3234	0.3238	0.5	0.5075	-1	25
1005	-0.4996	0.285	-0.3666	0.4212	0.3127	-1	25
1006	-0.4996	0.2842	-0.3665	0.4248	0.3357	-1	25
1017	-0.4809	-0.5	-0.1774	0.1337	0.9302	-1	25
1017	-0.1354	-0.4977	-0.0008	-0.1457	0.2693	-1	25
1018	-0.4692	-0.5	-0.0801	0.3875	0.8914	-1	25
1019	-0.4703	-0.5	-0.0805	0.3879	0.8995	-1	25
1020	-0.2998	-0.5	0.2269	0.4991	0.3435	-1	25
1021	-0.3234	-0.495	0.0694	0.498	0.44	-1	25
1021	-0.2721	-0.4887	0.3069	0.5	0.267	-1	25
1022	-0.1026	-0.4984	0.1062	0.498	0.2599	2	26
1024	-0.0181	-0.4938	0.1808	0.4974	0.4167	-1	27
1025	-0.0176	-0.4933	0.1809	0.4976	0.3512	-1	27
1026	-0.0853	-0.4932	0.2047	0.4972	0.7573	1	28
1027	-0.065	-0.4786	0.2164	0.494	0.9301	-1	29
1028	-0.0528	-0.4866	0.2213	0.4924	0.9271	-1	29
1029	-0.0549	-0.4851	0.2218	0.4914	0.9273	-1	29
1030	-0.05	-0.4875	0.2271	0.4968	0.9326	-1	29
1031	-0.0521	-0.4888	0.232	0.5	0.9259	-1	29
1032	-0.055	-0.4905	0.2326	0.5	0.9405	-1	29
1033	-0.062	-0.4934	0.2275	0.4972	0.9303	-1	29
1034	-0.0769	-0.4913	0.2153	0.498	0.9383	-1	29
1035	-0.077	-0.4914	0.2155	0.4974	0.9394	-1	29
1036	-0.0895	-0.4998	0.2091	0.4986	0.9027	1	30
1037	-0.0841	-0.4995	0.2207	0.497	0.9334	1	30
1038	-0.0795	-0.4995	0.2242	0.4969	0.9293	1	30
1039	-0.0799	-0.4995	0.2246	0.4969	0.9289	1	30
1040	-0.0737	-0.5	0.2336	0.4989	0.904	1	30
1041	-0.0589	-0.4988	0.2351	0.4595	0.8871	-1	31
1041	0.1034	0.265	0.2449	0.5	0.3894	-1	31
1042	-0.0586	-0.4989	0.2353	0.4635	0.8885	-1	31
1042	0.1034	0.2653	0.2449	0.5	0.3893	-1	31
1043	-0.0517	-0.4993	0.2572	0.4991	0.9028	-1	31
1044	-0.0353	-0.5	0.2855	0.4988	0.9078	-1	31
1045	-0.0349	-0.5	0.2846	0.4989	0.9089	-1	31
1052	0.0329	0.2617	0.094	0.3195	0.3771	-1	31
1062	-0.3016	0.171	-0.1935	0.3139	0.3185	-1	31
1064	-0.1565	0.1797	-0.0608	0.3214	0.4379	-1	31
1068	0.0193	0.2122	0.0929	0.3203	0.7587	-1	31
1068	0.4291	0.2015	0.4576	0.3419	0.4946	-1	31
1068	0.0082	0.1243	0.0533	0.1961	0.2807	-1	31
1069	0.0194	0.2118	0.0929	0.3204	0.7667	-1	31
1069	0.4289	0.2015	0.4578	0.3421	0.5154	-1	31
1069	0.0078	0.1245	0.0533	0.1962	0.3099	-1	31
1076	0.3451	-0.0422	0.4574	0.0869	0.3482	-1	31
1089	0.0766	-0.2972	0.3117	0.1979	0.8326	-1	31
1089	-0.3863	-0.4949	-0.2269	-0.2158	0.4548	-1	31
1090	0.0765	-0.2972	0.3115	0.1917	0.7768	-1	31
