	x1	y1	x2	y2	confidence	cluster	new_cluster	
1472.0	-0.3874	-0.4676	-0.0507	0.1571	0.3853	-1	101	49.06666666666667
1473.0	-0.3914	-0.4707	-0.0428	0.1645	0.6786	-1	101	49.1
1474.0	-0.3866	-0.4591	-0.0399	0.1645	0.6575	-1	101	49.13333333333333
1475.0	-0.3688	-0.3192	-0.0412	0.1624	0.5698	-1	101	49.166666666666664
1476.0	-0.369	-0.3198	-0.0412	0.1625	0.5592	-1	101	49.2
1477.0	-0.3686	-0.32	-0.0509	0.1612	0.3733	-1	101	49.233333333333334
1478.0	-0.37	-0.3203	-0.046	0.1766	0.3304	-1	101	49.266666666666666
1479.0	-0.369	-0.3222	-0.0537	0.1764	0.3375	-1	101	49.3
1480.0	-0.3689	-0.3224	-0.0541	0.1768	0.342	-1	101	49.333333333333336
1481.0	-0.3695	-0.3234	-0.0425	0.1763	0.4466	-1	101	49.36666666666667
1482.0	-0.37	-0.3231	-0.0386	0.1618	0.5109	-1	101	49.4
1483.0	-0.3708	-0.323	-0.0386	0.1449	0.6257	-1	101	49.43333333333333
1484.0	-0.3711	-0.3251	-0.0449	0.1742	0.3374	-1	101	49.46666666666667
1485.0	-0.372	-0.3244	-0.046	0.1735	0.4454	-1	101	49.5
1486.0	-0.372	-0.3244	-0.0457	0.1732	0.4466	-1	101	49.53333333333333
1487.0	-0.3755	-0.3229	-0.0918	0.1744	0.3347	-1	101	49.56666666666667
1488.0	-0.3782	-0.3253	-0.1064	0.1715	0.3356	-1	101	49.6
1489.0	-0.3803	-0.3296	-0.1158	0.1938	0.4521	-1	101	49.63333333333333
1490.0	-0.3835	-0.3312	-0.1132	0.1907	0.3732	-1	101	49.666666666666664
1491.0	-0.3835	-0.3312	-0.1132	0.1904	0.363	-1	101	49.7
1493.0	-0.3905	-0.3377	-0.091	0.2001	0.2536	-1	101	49.766666666666666
1494.0	-0.3957	-0.3365	-0.0882	0.2017	0.4098	-1	101	49.8
1495.0	-0.3996	-0.3404	-0.1093	0.2024	0.3757	-1	101	49.833333333333336
1496.0	-0.3995	-0.3405	-0.1097	0.2035	0.3796	-1	101	49.86666666666667
1497.0	-0.4058	-0.3441	-0.1162	0.2206	0.3992	-1	101	49.9
1498.0	-0.4133	-0.346	-0.1186	0.2157	0.4733	-1	101	49.93333333333333
1499.0	-0.4222	-0.3497	-0.1302	0.2015	0.3182	-1	101	49.96666666666667
1500.0	-0.4362	-0.3561	-0.0771	0.2196	0.2609	-1	101	50.0
1501.0	-0.4361	-0.356	-0.0775	0.2198	0.2667	-1	101	50.03333333333333
1507.0	-0.3282	0.4241	-0.2523	0.4965	0.3628	-1	101	50.233333333333334
1508.0	-0.3324	0.4381	-0.2563	0.4968	0.4995	-1	101	50.266666666666666
1509.0	-0.3422	0.4531	-0.2627	0.497	0.2658	-1	101	50.3
1510.0	-0.3422	0.4531	-0.2628	0.497	0.2674	-1	101	50.333333333333336
1516.0	-0.154	0.4676	-0.0969	0.4969	0.4002	-1	101	50.53333333333333
1792.0	0.4295	-0.5	0.4419	-0.4721	0.4044	-1	566	59.733333333333334
1792.0	0.4019	0.2392	0.4172	0.2778	0.3921	-1	566	59.733333333333334
1792.0	0.4654	0.014	0.4999	0.1154	0.3561	-1	566	59.733333333333334
1792.0	0.3264	-0.4691	0.3795	-0.3691	0.3524	-1	566	59.733333333333334
1792.0	0.3026	-0.3549	0.322	-0.3221	0.3516	-1	566	59.733333333333334
1792.0	0.3904	0.4405	0.4663	0.4965	0.2967	-1	566	59.733333333333334
1792.0	0.2446	-0.2789	0.2576	-0.2328	0.2633	-1	566	59.733333333333334
1811.0	0.1483	-0.3807	0.4997	0.4961	0.4229	-1	566	60.36666666666667
1813.0	0.1497	-0.3815	0.4997	0.4966	0.2528	-1	566	60.43333333333333
1814.0	0.1482	-0.3815	0.4997	0.4967	0.2525	-1	566	60.46666666666667
1815.0	0.146	-0.381	0.4997	0.4967	0.3518	-1	566	60.5
