	x1	y1	x2	y2	confidence	cluster	new_cluster	
644.0	-0.3618	0.0665	-0.0532	0.4732	0.5485	-1	1	21.466666666666665
644.0	0.0948	-0.0023	0.4466	0.3227	0.5379	-1	1	21.466666666666665
644.0	-0.2659	0.292	-0.0674	0.5	0.2929	-1	1	21.466666666666665
644.0	0.0992	-0.0046	0.2974	0.3186	0.2519	-1	1	21.466666666666665
645.0	-0.3632	0.0617	-0.0486	0.3205	0.8342	-1	1	21.5
645.0	0.0871	-0.0095	0.291	0.3205	0.725	-1	1	21.5
645.0	-0.2688	0.29	-0.0783	0.5	0.3688	-1	1	21.5
645.0	-0.3643	0.06	-0.0517	0.4748	0.3614	-1	1	21.5
645.0	0.3653	0.2309	0.412	0.3148	0.3347	-1	1	21.5
646.0	-0.3624	0.0567	-0.0527	0.3195	0.8154	-1	1	21.533333333333335
646.0	0.0936	-0.0107	0.2875	0.3195	0.7903	-1	1	21.533333333333335
646.0	-0.3634	0.0555	-0.0545	0.4437	0.428	-1	1	21.533333333333335
646.0	-0.2655	0.2922	-0.0767	0.5	0.3595	-1	1	21.533333333333335
647.0	-0.3614	0.0473	-0.0416	0.3169	0.8684	-1	1	21.566666666666666
647.0	0.079	-0.0239	0.4489	0.3348	0.659	-1	1	21.566666666666666
647.0	-0.2654	0.287	-0.0859	0.5	0.4742	-1	1	21.566666666666666
648.0	-0.3632	0.0629	-0.0504	0.3184	0.8483	-1	1	21.6
648.0	0.086	-0.0214	0.4478	0.3341	0.6583	-1	1	21.6
648.0	-0.2687	0.291	-0.0729	0.5	0.4139	-1	1	21.6
649.0	-0.3631	0.0629	-0.05	0.3185	0.8317	-1	1	21.633333333333333
649.0	0.084	-0.021	0.4481	0.3381	0.5816	-1	1	21.633333333333333
649.0	-0.2691	0.2906	-0.0724	0.5	0.4029	-1	1	21.633333333333333
649.0	-0.3636	0.06	-0.0514	0.4533	0.3466	-1	1	21.633333333333333
649.0	-0.1445	-0.0134	-0.07	0.0557	0.2897	-1	1	21.633333333333333
650.0	-0.3632	0.0725	-0.0526	0.3204	0.8751	-1	1	21.666666666666668
650.0	-0.2675	0.2873	-0.0739	0.5	0.5133	-1	1	21.666666666666668
650.0	-0.1417	-0.0115	-0.0671	0.0597	0.5025	-1	1	21.666666666666668
650.0	0.0679	-0.0154	0.4463	0.3498	0.3638	-1	1	21.666666666666668
650.0	-0.3644	0.0691	-0.0543	0.4666	0.3176	-1	1	21.666666666666668
650.0	0.0865	-0.0052	0.2879	0.3344	0.3156	-1	1	21.666666666666668
651.0	-0.3616	0.0468	-0.0467	0.3151	0.8786	-1	1	21.7
651.0	-0.2567	0.2908	-0.0805	0.5	0.3869	-1	1	21.7
651.0	0.0657	-0.0191	0.4429	0.3496	0.3516	-1	1	21.7
652.0	-0.3619	0.0489	-0.0419	0.3142	0.8789	-1	1	21.733333333333334
652.0	-0.2636	0.2903	-0.0846	0.5	0.4963	-1	1	21.733333333333334
652.0	0.3591	0.2346	0.4052	0.3187	0.3312	-1	1	21.733333333333334
652.0	0.0892	-0.0041	0.2861	0.3332	0.3188	-1	1	21.733333333333334
653.0	-0.3639	0.0467	-0.0448	0.3186	0.7796	-1	1	21.766666666666666
653.0	0.086	-0.0086	0.2794	0.3286	0.6748	-1	1	21.766666666666666
653.0	-0.3619	0.0484	-0.044	0.4974	0.2828	-1	1	21.766666666666666
653.0	-0.2697	0.2914	-0.0766	0.5	0.2654	-1	1	21.766666666666666
654.0	-0.3643	0.0464	-0.0447	0.3188	0.7798	-1	1	21.8
654.0	0.0869	-0.0084	0.2794	0.3279	0.6779	-1	1	21.8
654.0	-0.3623	0.048	-0.0437	0.4931	0.2759	-1	1	21.8
654.0	-0.2695	0.2912	-0.077	0.5	0.2735	-1	1	21.8
654.0	0.3601	0.2286	0.4032	0.3083	0.251	-1	1	21.8
655.0	-0.3625	0.0453	-0.0469	0.3191	0.8833	-1	1	21.833333333333332
655.0	0.0905	-0.0117	0.2731	0.3327	0.67	-1	1	21.833333333333332
655.0	-0.2716	0.2858	-0.0775	0.5	0.4589	-1	1	21.833333333333332
655.0	0.4268	-0.0773	0.4574	0.0682	0.2961	-1	1	21.833333333333332
655.0	0.3531	0.2172	0.4039	0.3011	0.2933	-1	1	21.833333333333332
656.0	-0.3624	0.0415	-0.0471	0.317	0.8947	-1	1	21.866666666666667
656.0	-0.2722	0.284	-0.079	0.5	0.6011	-1	1	21.866666666666667
656.0	0.4216	-0.0696	0.4503	0.0672	0.4338	-1	1	21.866666666666667
656.0	0.0688	-0.0186	0.4287	0.3524	0.4009	-1	1	21.866666666666667
656.0	0.0798	-0.0096	0.2687	0.3214	0.3716	-1	1	21.866666666666667
657.0	-0.3656	0.0452	-0.0502	0.3168	0.8785	-1	1	21.9
657.0	0.074	-0.024	0.4143	0.3691	0.7414	-1	1	21.9
657.0	-0.2695	0.2835	-0.0801	0.5	0.5661	-1	1	21.9
658.0	-0.3653	0.0464	-0.0487	0.3179	0.878	-1	1	21.933333333333334
658.0	-0.2668	0.2865	-0.0818	0.5	0.5874	-1	1	21.933333333333334
658.0	0.0793	-0.0298	0.265	0.3186	0.5325	-1	1	21.933333333333334
659.0	-0.3654	0.0467	-0.0489	0.3176	0.878	-1	1	21.966666666666665
659.0	0.0801	-0.0308	0.2653	0.3177	0.6125	-1	1	21.966666666666665
659.0	-0.2649	0.2873	-0.0815	0.5	0.5604	-1	1	21.966666666666665
660.0	-0.3655	0.0489	-0.0493	0.3167	0.8726	-1	1	22.0
660.0	0.0814	-0.0396	0.2703	0.3162	0.5584	-1	1	22.0
660.0	-0.2584	0.2894	-0.0772	0.5	0.422	-1	1	22.0
660.0	0.0776	-0.0401	0.4401	0.3123	0.3078	-1	1	22.0
660.0	0.3435	0.179	0.4017	0.2669	0.2979	-1	1	22.0
661.0	-0.3652	0.0555	-0.0421	0.3221	0.883	-1	1	22.033333333333335
661.0	0.0819	-0.0323	0.2727	0.3169	0.8238	-1	1	22.033333333333335
661.0	-0.2544	0.2853	-0.0794	0.4998	0.5574	-1	1	22.033333333333335
661.0	0.3504	0.1804	0.4055	0.2693	0.3083	-1	1	22.033333333333335
662.0	-0.3674	0.043	-0.0409	0.3251	0.8818	-1	1	22.066666666666666
662.0	-0.2572	0.2864	-0.0797	0.4994	0.5354	-1	1	22.066666666666666
662.0	0.0828	-0.0161	0.271	0.3276	0.5084	-1	1	22.066666666666666
662.0	0.0787	-0.0341	0.4431	0.3446	0.4863	-1	1	22.066666666666666
663.0	-0.3676	0.0489	-0.0442	0.3207	0.8518	-1	1	22.1
663.0	0.073	-0.0219	0.2708	0.3282	0.7511	-1	1	22.1
663.0	-0.2589	0.2888	-0.0782	0.5	0.6642	-1	1	22.1
663.0	0.3591	0.1917	0.4167	0.2799	0.2997	-1	1	22.1
664.0	-0.3675	0.0479	-0.0443	0.3203	0.8524	-1	1	22.133333333333333
664.0	0.0733	-0.0216	0.2711	0.3276	0.774	-1	1	22.133333333333333
664.0	-0.2584	0.2887	-0.0783	0.5	0.6614	-1	1	22.133333333333333
664.0	0.3591	0.1917	0.4168	0.28	0.303	-1	1	22.133333333333333
665.0	-0.3655	0.0505	-0.0408	0.3218	0.8692	-1	1	22.166666666666668
665.0	0.0872	-0.0201	0.2769	0.3323	0.7954	-1	1	22.166666666666668
665.0	-0.2535	0.2943	-0.0731	0.5	0.6561	-1	1	22.166666666666668
665.0	0.3611	0.1992	0.4201	0.2891	0.4354	-1	1	22.166666666666668
666.0	-0.363	0.0546	-0.0379	0.3279	0.9168	-1	1	22.2
666.0	0.093	-0.02	0.2953	0.3329	0.7573	-1	1	22.2
666.0	-0.2527	0.2961	-0.073	0.5	0.7273	-1	1	22.2
666.0	0.3708	0.2048	0.4251	0.2891	0.6127	-1	1	22.2
667.0	-0.3648	0.0608	-0.0353	0.3315	0.8773	-1	1	22.233333333333334
667.0	0.0935	-0.012	0.2954	0.3344	0.7969	-1	1	22.233333333333334
667.0	-0.2502	0.2961	-0.0733	0.5	0.692	-1	1	22.233333333333334
667.0	0.3801	0.2108	0.4361	0.2975	0.6213	-1	1	22.233333333333334
668.0	-0.366	0.0723	-0.0363	0.3341	0.878	-1	1	22.266666666666666
668.0	-0.242	0.3018	-0.0733	0.4998	0.7593	-1	1	22.266666666666666
668.0	0.1002	-0.0106	0.3098	0.3459	0.7577	-1	1	22.266666666666666
668.0	0.3921	0.221	0.4417	0.3049	0.426	-1	1	22.266666666666666
669.0	-0.366	0.073	-0.0362	0.3351	0.8816	-1	1	22.3
669.0	0.0956	-0.0097	0.3103	0.3416	0.8141	-1	1	22.3
669.0	-0.2402	0.3019	-0.0728	0.4997	0.7558	-1	1	22.3
669.0	0.3917	0.2213	0.4418	0.3054	0.4265	-1	1	22.3
670.0	-0.3625	0.0621	-0.0335	0.3345	0.8829	-1	1	22.333333333333332
670.0	0.1078	-0.0095	0.314	0.3476	0.7616	-1	1	22.333333333333332
670.0	-0.2546	0.3134	-0.0711	0.5	0.7467	-1	1	22.333333333333332
670.0	0.3967	0.2342	0.4507	0.3212	0.6293	-1	1	22.333333333333332
671.0	-0.304	0.0676	-0.0314	0.3203	0.8031	-1	1	22.366666666666667
671.0	-0.262	0.3143	-0.0734	0.5	0.7026	-1	1	22.366666666666667
671.0	0.3979	0.2406	0.4539	0.3314	0.6902	-1	1	22.366666666666667
671.0	0.1112	0.0004	0.3326	0.35	0.4076	-1	1	22.366666666666667
671.0	0.4185	0.0382	0.4681	0.1209	0.2583	-1	1	22.366666666666667
672.0	-0.3111	0.0668	-0.0329	0.3269	0.8294	-1	1	22.4
672.0	0.1172	-0.0028	0.3205	0.3635	0.8233	-1	1	22.4
672.0	-0.2628	0.3199	-0.0724	0.5	0.6416	-1	1	22.4
672.0	0.3989	0.2442	0.4562	0.3356	0.6203	-1	1	22.4
673.0	-0.3053	0.0627	-0.0345	0.3481	0.6662	-1	1	22.433333333333334
673.0	0.1172	-0.004	0.3297	0.36	0.6143	-1	1	22.433333333333334
673.0	0.4008	0.2419	0.4576	0.3313	0.5911	-1	1	22.433333333333334
673.0	-0.2978	0.0611	-0.0352	0.5	0.3333	-1	1	22.433333333333334
673.0	-0.2711	0.2546	-0.0447	0.5	0.2682	-1	1	22.433333333333334
674.0	-0.2979	0.0637	-0.0343	0.3211	0.6872	-1	1	22.466666666666665
674.0	0.4007	0.2412	0.4573	0.3312	0.6093	-1	1	22.466666666666665
674.0	0.1176	-0.0046	0.3279	0.3603	0.5709	-1	1	22.466666666666665
674.0	-0.2716	0.3027	-0.0538	0.5	0.2798	-1	1	22.466666666666665
675.0	-0.2918	0.0661	-0.036	0.3162	0.7767	-1	1	22.5
675.0	-0.2333	0.3186	-0.0753	0.5	0.6072	-1	1	22.5
675.0	0.4033	0.2314	0.4579	0.3184	0.5577	-1	1	22.5
675.0	0.0948	-0.0101	0.3212	0.354	0.4671	-1	1	22.5
675.0	-0.1208	-0.0049	0.0173	0.136	0.4341	-1	1	22.5
675.0	0.0901	-0.0321	0.4385	0.3578	0.3416	-1	1	22.5
676.0	-0.2965	0.0778	-0.0344	0.3105	0.8017	-1	1	22.533333333333335
676.0	0.1124	-0.0164	0.3122	0.3468	0.7806	-1	1	22.533333333333335
676.0	0.4013	0.2185	0.4591	0.3127	0.7225	-1	1	22.533333333333335
676.0	-0.2409	0.3219	-0.0666	0.5	0.2926	-1	1	22.533333333333335
677.0	-0.3001	0.0767	-0.0347	0.313	0.8471	-1	1	22.566666666666666
677.0	0.1104	-0.0171	0.3134	0.3492	0.7421	-1	1	22.566666666666666
677.0	0.4022	0.2173	0.4601	0.3121	0.6624	-1	1	22.566666666666666
677.0	-0.2448	0.3245	-0.075	0.5	0.3423	-1	1	22.566666666666666
678.0	0.104	-0.0164	0.3143	0.352	0.5992	-1	1	22.6
678.0	0.4043	0.2221	0.4596	0.3134	0.5014	-1	1	22.6
678.0	-0.307	0.072	-0.0397	0.3216	0.4529	-1	1	22.6
678.0	0.0986	-0.038	0.4956	0.3562	0.3391	-1	1	22.6
678.0	-0.264	0.3291	-0.0763	0.5	0.2536	-1	1	22.6
679.0	0.4042	0.2222	0.4596	0.3143	0.4911	-1	1	22.633333333333333
679.0	0.0972	-0.0371	0.4947	0.3559	0.482	-1	1	22.633333333333333
679.0	0.104	-0.0164	0.3138	0.3524	0.4754	-1	1	22.633333333333333
679.0	-0.3075	0.0738	-0.0393	0.3187	0.4456	-1	1	22.633333333333333
680.0	0.4002	0.2324	0.4603	0.3253	0.687	-1	1	22.666666666666668
680.0	-0.3148	0.0855	-0.0395	0.32	0.5726	-1	1	22.666666666666668
680.0	0.0979	-0.0385	0.4792	0.3691	0.4837	-1	1	22.666666666666668
680.0	-0.2669	0.3288	-0.0763	0.5	0.282	-1	1	22.666666666666668
681.0	0.0968	-0.0087	0.3325	0.3693	0.7684	-1	1	22.7
681.0	-0.3148	0.0673	-0.0407	0.3248	0.7295	-1	1	22.7
681.0	0.3997	0.2367	0.4609	0.3314	0.6826	-1	1	22.7
681.0	-0.2596	0.3361	-0.0821	0.5	0.5583	-1	1	22.7
681.0	0.4174	0.0199	0.4751	0.1148	0.2955	-1	1	22.7
682.0	0.1108	-0.0037	0.3269	0.3752	0.7799	-1	1	22.733333333333334
682.0	-0.3186	0.085	-0.0451	0.3289	0.7561	-1	1	22.733333333333334
682.0	-0.267	0.3432	-0.0876	0.5	0.5946	-1	1	22.733333333333334
682.0	0.4051	0.2455	0.4618	0.3408	0.4975	-1	1	22.733333333333334
682.0	0.4217	0.029	0.473	0.1199	0.3782	-1	1	22.733333333333334
683.0	0.1148	-0.001	0.3268	0.3703	0.8447	-1	1	22.766666666666666
683.0	-0.3201	0.0902	-0.0475	0.325	0.8366	-1	1	22.766666666666666
683.0	-0.2697	0.3408	-0.0891	0.5	0.6718	-1	1	22.766666666666666
683.0	0.4078	0.2587	0.4626	0.3506	0.4182	-1	1	22.766666666666666
683.0	0.4223	0.0418	0.4761	0.1321	0.3409	-1	1	22.766666666666666
684.0	0.1148	-0.001	0.3272	0.3709	0.8529	-1	1	22.8
684.0	-0.3201	0.0906	-0.0477	0.3253	0.8422	-1	1	22.8
684.0	-0.2696	0.3406	-0.0891	0.5	0.6649	-1	1	22.8
684.0	0.4077	0.2585	0.463	0.351	0.4143	-1	1	22.8
684.0	0.4222	0.0422	0.4763	0.1323	0.3511	-1	1	22.8
685.0	0.0984	-0.0026	0.3329	0.3833	0.8783	-1	1	22.833333333333332
685.0	-0.3196	0.0859	-0.0444	0.3318	0.8432	-1	1	22.833333333333332
685.0	-0.2731	0.3424	-0.0901	0.5	0.669	-1	1	22.833333333333332
685.0	0.4102	0.2664	0.4651	0.3604	0.3876	-1	1	22.833333333333332
686.0	0.1105	0.0123	0.326	0.3927	0.6735	-1	1	22.866666666666667
686.0	-0.2742	0.3467	-0.0955	0.5	0.6722	-1	1	22.866666666666667
686.0	-0.3208	0.0931	-0.042	0.336	0.5376	-1	1	22.866666666666667
686.0	0.1099	0.0045	0.4933	0.4073	0.2774	-1	1	22.866666666666667
686.0	0.4167	0.2731	0.4682	0.3736	0.2723	-1	1	22.866666666666667
687.0	0.1152	0.0148	0.3394	0.3989	0.7009	-1	1	22.9
687.0	-0.3285	0.0941	-0.0448	0.3406	0.6524	-1	1	22.9
687.0	0.1091	0.0048	0.4903	0.4047	0.5125	-1	1	22.9
687.0	-0.2762	0.3457	-0.096	0.5	0.4635	-1	1	22.9
687.0	0.4186	0.2787	0.472	0.3772	0.3682	-1	1	22.9
688.0	0.1193	0.0109	0.3428	0.3966	0.6847	-1	1	22.933333333333334
688.0	-0.2797	0.349	-0.1041	0.5	0.668	-1	1	22.933333333333334
688.0	0.1182	0.0043	0.492	0.4031	0.3951	-1	1	22.933333333333334
688.0	0.4194	0.2781	0.4721	0.3756	0.3753	-1	1	22.933333333333334
689.0	0.1198	0.0111	0.3424	0.3951	0.6761	-1	1	22.966666666666665
689.0	-0.2793	0.3488	-0.104	0.5	0.6609	-1	1	22.966666666666665
689.0	0.4194	0.278	0.4722	0.3759	0.3964	-1	1	22.966666666666665
689.0	0.1202	0.0066	0.4909	0.4076	0.3763	-1	1	22.966666666666665
690.0	-0.291	0.3494	-0.1067	0.5	0.6218	-1	1	23.0
690.0	0.1022	0.0098	0.4884	0.3924	0.5621	-1	1	23.0
690.0	0.417	0.2783	0.4697	0.3791	0.5529	-1	1	23.0
690.0	-0.3411	0.0934	-0.0472	0.3475	0.5341	-1	1	23.0
690.0	0.1114	0.0152	0.3453	0.3912	0.5234	-1	1	23.0
691.0	-0.353	0.0885	-0.0454	0.3513	0.6602	-1	1	23.033333333333335
691.0	0.0881	0.0118	0.4942	0.4113	0.5694	-1	1	23.033333333333335
691.0	-0.2754	0.3499	-0.108	0.5	0.5017	-1	1	23.033333333333335
691.0	0.4167	0.2848	0.4674	0.3837	0.4301	-1	1	23.033333333333335
692.0	-0.3601	0.0885	-0.0447	0.3553	0.6972	-1	1	23.066666666666666
692.0	-0.2807	0.3539	-0.1133	0.5	0.5453	-1	1	23.066666666666666
692.0	0.414	0.2946	0.4683	0.3888	0.4895	-1	1	23.066666666666666
692.0	0.1343	0.2282	0.2648	0.3918	0.3724	-1	1	23.066666666666666
692.0	0.0747	0.0155	0.464	0.4001	0.2988	-1	1	23.066666666666666
693.0	-0.3662	0.0968	-0.053	0.3563	0.8013	-1	1	23.1
693.0	0.4134	0.296	0.4693	0.3907	0.6195	-1	1	23.1
693.0	-0.278	0.3572	-0.114	0.5	0.4825	-1	1	23.1
693.0	0.1299	0.2337	0.2642	0.3917	0.4694	-1	1	23.1
693.0	0.0726	0.0136	0.4713	0.3974	0.4317	-1	1	23.1
694.0	-0.3661	0.0972	-0.0521	0.3563	0.7835	-1	1	23.133333333333333
694.0	0.4132	0.2961	0.4688	0.3907	0.5704	-1	1	23.133333333333333
694.0	0.1282	0.2298	0.2658	0.3969	0.4843	-1	1	23.133333333333333
694.0	0.0742	0.0111	0.4896	0.4	0.466	-1	1	23.133333333333333
694.0	-0.2781	0.3574	-0.1141	0.5	0.4657	-1	1	23.133333333333333
695.0	-0.372	0.1011	-0.0603	0.3617	0.7411	-1	1	23.166666666666668
695.0	0.0841	0.0093	0.4875	0.3948	0.7012	-1	1	23.166666666666668
695.0	-0.2817	0.3592	-0.1165	0.5	0.5241	-1	1	23.166666666666668
695.0	0.4133	0.2934	0.4671	0.3867	0.5225	-1	1	23.166666666666668
695.0	0.0856	0.0094	0.3419	0.3943	0.3267	-1	1	23.166666666666668
696.0	-0.3817	0.1039	-0.0623	0.3645	0.6145	-1	1	23.2
696.0	0.0749	0.0089	0.3551	0.3909	0.5767	-1	1	23.2
696.0	0.4107	0.2924	0.4599	0.3846	0.5557	-1	1	23.2
696.0	-0.2884	0.3583	-0.1269	0.5	0.4975	-1	1	23.2
696.0	-0.1748	0.0084	-0.1062	0.0718	0.2996	-1	1	23.2
696.0	-0.0203	0.1354	0.02	0.1871	0.2959	-1	1	23.2
696.0	0.1231	0.2207	0.2599	0.3911	0.2941	-1	1	23.2
696.0	-0.3804	0.114	-0.1819	0.3633	0.2941	-1	1	23.2
697.0	-0.3885	0.0968	-0.0685	0.3662	0.6285	-1	1	23.233333333333334
697.0	0.4086	0.29	0.4591	0.3874	0.575	-1	1	23.233333333333334
697.0	0.0619	0.0032	0.3843	0.3917	0.5348	-1	1	23.233333333333334
697.0	-0.2959	0.3606	-0.1262	0.5	0.4507	-1	1	23.233333333333334
698.0	-0.389	0.095	-0.0692	0.3664	0.5593	-1	1	23.266666666666666
698.0	0.0869	0.0035	0.4227	0.3955	0.541	-1	1	23.266666666666666
698.0	0.0886	0.0101	0.3261	0.3945	0.3483	-1	1	23.266666666666666
698.0	-0.3876	0.1032	-0.1781	0.365	0.3409	-1	1	23.266666666666666
698.0	-0.1832	0.0043	-0.1191	0.0627	0.3209	-1	1	23.266666666666666
698.0	-0.2922	0.3627	-0.1288	0.5	0.2944	-1	1	23.266666666666666
699.0	0.089	0.001	0.4705	0.3978	0.5644	-1	1	23.3
699.0	-0.3887	0.0928	-0.0691	0.3664	0.5544	-1	1	23.3
699.0	0.0895	0.004	0.335	0.3939	0.3547	-1	1	23.3
699.0	-0.1833	0.0043	-0.1188	0.0628	0.3501	-1	1	23.3
699.0	-0.3874	0.1018	-0.1765	0.365	0.3301	-1	1	23.3
700.0	0.0814	-0.0029	0.4961	0.406	0.6585	-1	1	23.333333333333332
700.0	-0.3893	0.0954	-0.0668	0.3657	0.5312	-1	1	23.333333333333332
700.0	0.0869	0.0003	0.3367	0.3962	0.3062	-1	1	23.333333333333332
701.0	-0.3895	0.0838	-0.0696	0.3626	0.7639	-1	1	23.366666666666667
701.0	0.0636	0.0038	0.4989	0.397	0.6531	-1	1	23.366666666666667
701.0	-0.1674	0.0066	-0.096	0.0683	0.4058	-1	1	23.366666666666667
701.0	-0.2982	0.3577	-0.1365	0.5	0.3529	-1	1	23.366666666666667
701.0	0.0739	0.0089	0.3263	0.3943	0.3392	-1	1	23.366666666666667
701.0	0.4115	0.2861	0.4567	0.3745	0.3072	-1	1	23.366666666666667
702.0	-0.3886	0.0894	-0.0726	0.3642	0.8281	-1	1	23.4
702.0	0.0882	-0.0015	0.4978	0.3958	0.7157	-1	1	23.4
702.0	-0.2967	0.3603	-0.1392	0.5	0.5094	-1	1	23.4
702.0	0.0936	0.0045	0.3243	0.3955	0.4329	-1	1	23.4
702.0	0.4104	0.2815	0.4589	0.3761	0.344	-1	1	23.4
702.0	-0.1695	-0.0004	-0.0922	0.0675	0.3316	-1	1	23.4
703.0	-0.3894	0.0891	-0.073	0.3594	0.8195	-1	1	23.433333333333334
703.0	0.0893	0.0016	0.3268	0.3895	0.6908	-1	1	23.433333333333334
703.0	0.0812	-0.0046	0.4979	0.3923	0.669	-1	1	23.433333333333334
703.0	-0.3019	0.3579	-0.1383	0.5	0.4196	-1	1	23.433333333333334
704.0	-0.3895	0.0883	-0.0731	0.3595	0.8376	-1	1	23.466666666666665
704.0	0.0898	-0.001	0.3267	0.3909	0.7244	-1	1	23.466666666666665
704.0	0.0807	-0.0053	0.4979	0.3922	0.6256	-1	1	23.466666666666665
704.0	-0.2975	0.3581	-0.1379	0.5	0.4637	-1	1	23.466666666666665
705.0	-0.3931	0.0882	-0.0713	0.3579	0.773	-1	1	23.5
705.0	0.0704	-0.0059	0.3244	0.3912	0.7147	-1	1	23.5
705.0	0.0637	-0.01	0.4964	0.3904	0.6677	-1	1	23.5
705.0	-0.2957	0.3529	-0.1299	0.5	0.4373	-1	1	23.5
706.0	-0.3957	0.0868	-0.0713	0.3588	0.7195	-1	1	23.533333333333335
706.0	0.0629	-0.0055	0.499	0.3908	0.6843	-1	1	23.533333333333335
706.0	-0.2943	0.3525	-0.1294	0.5	0.4518	-1	1	23.533333333333335
706.0	0.0711	0.0016	0.3254	0.3866	0.3936	-1	1	23.533333333333335
706.0	0.126	0.2188	0.2616	0.3814	0.2594	-1	1	23.533333333333335
707.0	0.0807	-0.0032	0.4952	0.3906	0.6501	-1	1	23.566666666666666
707.0	-0.2914	0.3519	-0.1261	0.5	0.5579	-1	1	23.566666666666666
707.0	-0.3971	0.0834	-0.0684	0.3593	0.5446	-1	1	23.566666666666666
707.0	0.0841	0.003	0.3291	0.3887	0.5307	-1	1	23.566666666666666
708.0	-0.3955	0.0731	-0.07	0.357	0.7952	-1	1	23.6
708.0	0.0919	-0.0028	0.4927	0.3925	0.7137	-1	1	23.6
708.0	-0.2843	0.3517	-0.1226	0.5	0.433	-1	1	23.6
708.0	-0.165	-0.0048	-0.0901	0.0554	0.3078	-1	1	23.6
708.0	0.0952	0.0005	0.3445	0.3854	0.2519	-1	1	23.6
709.0	-0.3952	0.0743	-0.0714	0.3575	0.8556	-1	1	23.633333333333333
709.0	0.0859	-0.0011	0.4936	0.3973	0.7491	-1	1	23.633333333333333
709.0	-0.2813	0.353	-0.1267	0.5	0.4269	-1	1	23.633333333333333
709.0	0.1279	0.2105	0.2649	0.3839	0.2714	-1	1	23.633333333333333
709.0	0.4171	0.2742	0.4706	0.3773	0.2522	-1	1	23.633333333333333
710.0	-0.3985	0.0729	-0.0686	0.3568	0.8096	-1	1	23.666666666666668
710.0	0.07	-0.0058	0.4957	0.389	0.6916	-1	1	23.666666666666668
710.0	-0.2794	0.3501	-0.1181	0.5	0.3764	-1	1	23.666666666666668
710.0	0.4208	0.2735	0.4726	0.3726	0.3448	-1	1	23.666666666666668
711.0	0.0796	-0.0089	0.4934	0.3969	0.708	-1	1	23.7
711.0	0.4243	0.2733	0.474	0.3718	0.3399	-1	1	23.7
711.0	-0.3932	0.0917	-0.2056	0.3598	0.3176	-1	1	23.7
711.0	-0.2786	0.3515	-0.1216	0.5	0.3018	-1	1	23.7
711.0	-0.3955	0.0785	-0.0688	0.3598	0.2602	-1	1	23.7
712.0	-0.3954	0.0717	-0.0649	0.3586	0.8557	-1	1	23.733333333333334
712.0	0.0843	-0.0089	0.4956	0.3934	0.7441	-1	1	23.733333333333334
712.0	-0.2794	0.351	-0.116	0.5	0.4065	-1	1	23.733333333333334
712.0	-0.0548	0.2054	0.0681	0.3289	0.286	-1	1	23.733333333333334
713.0	-0.392	0.0685	-0.0587	0.3586	0.8466	-1	1	23.766666666666666
713.0	0.0969	-0.0016	0.4936	0.39	0.6095	-1	1	23.766666666666666
713.0	0.1006	0.004	0.3519	0.3889	0.501	-1	1	23.766666666666666
713.0	0.4328	0.2775	0.4786	0.3752	0.4453	-1	1	23.766666666666666
713.0	-0.2755	0.3541	-0.1181	0.5	0.4343	-1	1	23.766666666666666
714.0	-0.3922	0.0682	-0.0577	0.3588	0.8493	-1	1	23.8
714.0	0.0881	-0.0016	0.4949	0.3886	0.6055	-1	1	23.8
714.0	0.4331	0.2776	0.4779	0.3779	0.5277	-1	1	23.8
714.0	-0.2757	0.3542	-0.1181	0.5	0.4592	-1	1	23.8
714.0	0.0953	0.0034	0.3511	0.3893	0.3806	-1	1	23.8
714.0	0.1387	0.2165	0.2768	0.3839	0.2753	-1	1	23.8
715.0	0.1015	-0.003	0.498	0.3912	0.8201	-1	1	23.833333333333332
715.0	-0.3903	0.0765	-0.0616	0.3622	0.7723	-1	1	23.833333333333332
715.0	-0.2763	0.3585	-0.1173	0.5	0.4633	-1	1	23.833333333333332
716.0	0.0962	-0.0054	0.4984	0.3897	0.8539	-1	1	23.866666666666667
716.0	-0.3894	0.075	-0.064	0.3649	0.7018	-1	1	23.866666666666667
716.0	-0.2766	0.3554	-0.1196	0.5	0.3408	-1	1	23.866666666666667
717.0	0.0994	-0.0066	0.4986	0.3886	0.8777	-1	1	23.9
717.0	-0.3891	0.086	-0.0639	0.3648	0.8406	-1	1	23.9
717.0	-0.2774	0.3597	-0.1171	0.5	0.4614	-1	1	23.9
718.0	0.0782	-0.0006	0.4992	0.397	0.8404	-1	1	23.933333333333334
718.0	-0.3875	0.0956	-0.0632	0.3683	0.771	-1	1	23.933333333333334
718.0	-0.2718	0.3604	-0.1226	0.5	0.4018	-1	1	23.933333333333334
719.0	0.1044	-0.0019	0.4988	0.4002	0.8621	-1	1	23.966666666666665
719.0	-0.3888	0.0924	-0.0601	0.3686	0.6705	-1	1	23.966666666666665
719.0	-0.2732	0.3603	-0.123	0.5	0.3792	-1	1	23.966666666666665
720.0	-0.3891	0.098	-0.0622	0.3685	0.8589	-1	1	24.0
720.0	0.1071	0.0	0.4981	0.3989	0.8297	-1	1	24.0
720.0	0.1496	0.2313	0.2868	0.3892	0.3623	-1	1	24.0
721.0	-0.3927	0.1006	-0.0627	0.38	0.8526	-1	1	24.033333333333335
721.0	0.1131	0.008	0.4985	0.4048	0.8278	-1	1	24.033333333333335
